id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0974039,2,2016-01-06 17:30:47,2016-01-06 17:37:32,1,-73.995,40.74,-74.0,40.75,N,405
id1793483,2,2016-01-06 17:02:56,2016-01-06 17:22:50,1,-74.005,40.715,-73.96000000000001,40.765,N,1194
id1101904,1,2016-01-06 17:50:59,2016-01-06 18:06:08,1,-73.97,40.800000000000004,-73.955,40.78,N,909
id2738058,2,2016-01-06 16:17:13,2016-01-06 16:27:28,1,-73.99,40.730000000000004,-73.99,40.74,N,615
id3468992,1,2016-01-06 15:16:43,2016-01-06 15:32:20,1,-73.99,40.755,-73.99,40.735,Y,937
id2960009,2,2016-01-06 15:13:47,2016-01-06 15:21:50,2,-73.96000000000001,40.77,-73.965,40.76,N,483
id0736600,1,2016-01-06 17:46:57,2016-01-06 17:59:16,1,-73.97500000000001,40.755,-73.985,40.765,N,739
id0354258,1,2016-01-06 16:30:26,2016-01-06 16:35:59,1,-73.97500000000001,40.765,-73.98,40.77,N,333
id3879715,1,2016-01-06 17:37:21,2016-01-06 17:43:01,1,-73.99,40.74,-74.0,40.74,N,340
id0664270,1,2016-01-06 16:56:58,2016-01-06 17:11:37,1,-73.985,40.755,-73.97,40.745,N,879
id2769723,1,2016-01-06 17:52:49,2016-01-06 18:05:57,1,-73.985,40.75,-74.005,40.725,N,788
id3228488,2,2016-01-06 16:02:24,2016-01-06 16:16:31,6,-73.955,40.775,-73.98,40.775,N,847
id2156040,1,2016-01-06 16:37:55,2016-01-06 16:47:52,2,-73.985,40.76,-73.995,40.755,N,597
id2536712,2,2016-01-06 15:10:38,2016-01-06 15:25:22,2,-73.965,40.76,-73.98,40.77,N,884
id3160686,2,2016-01-06 16:44:18,2016-01-06 16:51:41,5,-73.97,40.76,-73.955,40.77,N,443
id3874971,2,2016-01-06 15:15:17,2016-01-06 15:24:26,2,-73.985,40.75,-74.005,40.735,N,549
id2633833,2,2016-01-06 16:17:19,2016-01-06 16:35:27,2,-74.015,40.715,-73.965,40.71,N,1088
id1959688,2,2016-01-06 15:32:12,2016-01-06 15:40:44,1,-73.97,40.795,-73.98,40.78,N,512
id1150361,2,2016-01-06 17:12:06,2016-01-06 17:15:43,3,-73.99,40.735,-73.99,40.725,N,217
id0699226,1,2016-01-06 16:47:35,2016-01-06 16:53:00,1,-73.995,40.77,-74.0,40.755,N,325
id3143242,2,2016-01-06 15:48:22,2016-01-06 16:01:28,3,-73.97500000000001,40.78,-73.965,40.765,N,786
id1465837,2,2016-01-06 17:11:03,2016-01-06 17:23:08,1,-73.985,40.775,-73.955,40.77,N,725
id2240550,2,2016-01-06 17:45:14,2016-01-06 17:51:15,2,-74.005,40.74,-73.99,40.735,N,361
id1837773,2,2016-01-06 17:53:25,2016-01-06 18:02:04,5,-73.99,40.78,-73.97,40.795,N,519
id0083186,1,2016-01-06 17:04:11,2016-01-06 17:29:25,1,-73.98,40.75,-73.98,40.77,N,1514
id2081230,2,2016-01-06 15:08:02,2016-01-06 15:15:26,1,-73.96000000000001,40.77,-73.965,40.765,N,444
id3963737,2,2016-01-06 17:39:15,2016-01-06 17:48:24,1,-73.955,40.775,-73.965,40.765,N,549
id0520660,1,2016-01-06 15:17:49,2016-01-06 15:24:53,1,-73.985,40.755,-73.99,40.745,N,424
id3227377,1,2016-01-06 15:57:02,2016-01-06 16:07:20,2,-73.97500000000001,40.76,-73.985,40.76,N,618
id0313991,1,2016-01-06 17:14:57,2016-01-06 17:45:27,2,-73.96000000000001,40.77,-73.985,40.74,N,1830
id2759348,1,2016-01-06 15:56:29,2016-01-06 16:25:23,2,-73.875,40.775,-73.98,40.76,N,1734
id0773823,2,2016-01-06 15:16:46,2016-01-06 15:35:22,2,-73.965,40.77,-73.985,40.765,N,1116
id0117721,2,2016-01-06 16:32:21,2016-01-06 16:47:45,1,-73.97,40.75,-73.99,40.75,N,924
id0701715,2,2016-01-06 17:58:42,2016-01-06 18:17:47,1,-73.97500000000001,40.755,-74.005,40.74,N,1145
id0287921,1,2016-01-06 16:11:12,2016-01-06 16:22:58,1,-73.98,40.775,-73.97500000000001,40.795,N,706
id0407854,2,2016-01-06 15:04:03,2016-01-06 15:17:25,1,-73.965,40.765,-73.94500000000001,40.775,N,802
id3369644,1,2016-01-06 17:31:02,2016-01-06 17:36:07,1,-73.935,40.800000000000004,-73.94,40.785000000000004,N,305
id2514539,2,2016-01-06 17:40:21,2016-01-06 17:47:28,1,-74.005,40.745,-74.0,40.735,N,427
id0142914,2,2016-01-06 17:22:33,2016-01-06 17:30:42,1,-73.985,40.75,-73.995,40.735,N,489
id0560981,2,2016-01-06 17:42:42,2016-01-06 17:51:44,1,-73.97500000000001,40.755,-73.97,40.745,N,542
id1904764,1,2016-01-06 15:13:02,2016-01-06 15:42:04,1,-73.97500000000001,40.78,-73.985,40.730000000000004,N,1742
id2530701,2,2016-01-06 17:43:32,2016-01-06 17:54:37,1,-73.95,40.785000000000004,-73.955,40.765,N,665
id1096620,2,2016-01-06 17:24:37,2016-01-06 17:37:03,1,-73.98,40.755,-73.99,40.765,N,746
id1762775,1,2016-01-06 16:13:57,2016-01-06 16:21:51,1,-73.965,40.805,-73.97,40.79,N,474
id3262617,2,2016-01-06 16:14:05,2016-01-06 16:23:43,1,-73.95,40.77,-73.98,40.75,N,578
id2548469,1,2016-01-06 17:58:30,2016-01-06 18:11:23,1,-73.98,40.74,-73.99,40.75,N,773
id3839853,1,2016-01-06 15:53:19,2016-01-06 15:54:53,1,-73.97500000000001,40.79,-73.97,40.79,N,94
id0795564,1,2016-01-06 17:52:37,2016-01-06 18:10:30,2,-73.97500000000001,40.79,-73.955,40.775,N,1073
id2791071,1,2016-01-06 17:09:20,2016-01-06 17:13:50,1,-73.97500000000001,40.75,-73.97,40.755,N,270
id2105413,1,2016-01-06 17:08:37,2016-01-06 17:21:22,1,-74.005,40.74,-73.97500000000001,40.725,N,765
id0865124,2,2016-01-06 17:48:28,2016-01-06 17:50:44,5,-73.96000000000001,40.775,-73.955,40.785000000000004,N,136
id2279354,2,2016-01-06 15:29:36,2016-01-06 15:44:18,1,-73.99,40.72,-74.005,40.75,N,882
id2210203,2,2016-01-06 17:59:26,2016-01-06 18:06:28,1,-73.97,40.765,-73.96000000000001,40.775,N,422
id0262117,2,2016-01-06 15:10:33,2016-01-06 15:59:44,5,-73.95,40.785000000000004,-73.79,40.645,N,2951
id0920528,2,2016-01-06 17:16:13,2016-01-06 17:33:21,5,-73.87,40.775,-73.8,40.79,N,1028
id0097418,1,2016-01-06 15:11:15,2016-01-06 15:25:54,1,-73.98,40.78,-73.985,40.75,N,879
id2197989,1,2016-01-06 17:54:49,2016-01-06 18:07:21,4,-73.99,40.75,-73.985,40.76,N,752
id2928584,2,2016-01-06 15:02:42,2016-01-06 15:11:44,1,-73.965,40.77,-73.955,40.78,N,542
id0040890,1,2016-01-06 17:43:02,2016-01-06 17:51:37,1,-73.99,40.765,-74.005,40.75,N,515
id2886792,1,2016-01-06 16:12:24,2016-01-06 16:18:03,1,-73.98,40.77,-73.98,40.78,N,339
id3736381,1,2016-01-06 16:13:35,2016-01-06 16:27:09,1,-73.97,40.75,-73.995,40.755,N,814
id1590689,1,2016-01-06 15:04:42,2016-01-06 15:18:54,1,-74.005,40.75,-73.98,40.775,N,852
id3105662,2,2016-01-06 16:22:24,2016-01-06 16:56:07,3,-73.79,40.645,-73.87,40.775,N,2023
id2349880,1,2016-01-06 15:37:13,2016-01-06 15:47:13,1,-73.995,40.745,-73.995,40.725,N,600
id0445565,2,2016-01-06 17:02:40,2016-01-06 17:16:22,1,-73.99,40.76,-74.0,40.74,N,822
id0727915,2,2016-01-06 17:18:13,2016-01-06 17:29:40,1,-73.96000000000001,40.715,-73.96000000000001,40.705,N,687
id1532058,2,2016-01-06 16:02:40,2016-01-06 16:07:48,1,-73.96000000000001,40.765,-73.97,40.745,N,308
id3509116,2,2016-01-06 16:43:42,2016-01-06 17:07:06,3,-74.015,40.705,-73.97,40.765,N,1404
id2309197,2,2016-01-06 17:02:54,2016-01-06 17:20:01,5,-73.95,40.775,-73.98,40.78,N,1027
id3110594,2,2016-01-06 17:43:51,2016-01-06 17:58:20,1,-73.98,40.775,-73.955,40.785000000000004,N,869
id0501149,1,2016-01-06 17:26:57,2016-01-06 17:35:13,1,-73.98,40.745,-73.99,40.745,N,496
id3688521,1,2016-01-06 15:29:23,2016-01-06 15:35:30,1,-73.985,40.75,-73.99,40.75,N,367
id2873841,1,2016-01-06 15:43:38,2016-01-06 15:48:21,1,-73.99,40.745,-73.98,40.75,N,283
id2320134,2,2016-01-06 17:24:00,2016-01-06 17:40:50,1,-73.97,40.755,-73.985,40.755,N,1010
id1719705,1,2016-01-06 17:03:52,2016-01-06 17:08:51,1,-73.96000000000001,40.78,-73.95,40.78,N,299
id3518045,1,2016-01-06 15:09:13,2016-01-06 15:27:28,2,-73.96000000000001,40.78,-73.985,40.76,N,1095
id2653447,2,2016-01-06 15:03:50,2016-01-06 15:12:59,4,-73.97,40.79,-73.97,40.79,N,549
id3151475,2,2016-01-06 15:40:43,2016-01-06 15:59:27,3,-73.985,40.74,-73.965,40.77,N,1124
id1047652,1,2016-01-06 17:03:31,2016-01-06 17:12:25,1,-73.985,40.76,-73.99,40.755,N,534
id0894968,2,2016-01-06 16:56:02,2016-01-06 17:04:11,1,-73.955,40.77,-73.965,40.755,N,489
id0629689,1,2016-01-06 16:29:37,2016-01-06 16:39:30,1,-74.01,40.705,-73.995,40.72,N,593
id1683532,2,2016-01-06 16:05:35,2016-01-06 16:11:12,1,-74.0,40.74,-73.995,40.755,N,337
id1123940,2,2016-01-06 15:43:19,2016-01-06 15:48:28,1,-73.965,40.77,-73.965,40.76,N,309
id2963323,1,2016-01-06 16:05:12,2016-01-06 16:10:23,1,-74.005,40.74,-73.995,40.75,N,311
id2717553,1,2016-01-06 15:07:32,2016-01-06 15:13:21,1,-73.99,40.75,-73.985,40.76,N,349
id0572526,1,2016-01-06 16:12:22,2016-01-06 16:15:27,1,-73.95,40.77,-73.96000000000001,40.77,N,185
id2379743,2,2016-01-06 17:58:31,2016-01-06 18:05:38,1,-73.925,40.76,-73.92,40.755,N,427
id0548597,1,2016-01-06 15:04:09,2016-01-06 15:08:39,1,-73.98,40.730000000000004,-73.99,40.730000000000004,N,270
id2765427,1,2016-01-06 16:40:08,2016-01-06 17:24:11,1,-73.965,40.77,-73.99,40.74,N,2643
id1029993,2,2016-01-06 17:19:02,2016-01-06 18:09:23,1,-73.78,40.645,-73.86,40.895,N,3021
id3511989,2,2016-01-06 17:06:54,2016-01-06 17:24:35,4,-73.97500000000001,40.78,-73.97500000000001,40.76,N,1061
id0537262,2,2016-01-06 17:41:42,2016-01-06 17:54:05,6,-73.98,40.755,-73.995,40.725,N,743
id2011614,1,2016-01-06 17:30:45,2016-01-06 17:50:10,1,-73.98,40.76,-73.95,40.775,N,1165
id2827325,1,2016-01-06 17:51:45,2016-01-06 18:00:57,1,-73.97,40.76,-73.97500000000001,40.755,N,552
id1580326,1,2016-01-06 17:22:45,2016-01-06 17:39:23,1,-73.93,40.765,-73.965,40.765,N,998
id3855050,1,2016-01-06 15:38:06,2016-01-06 15:43:36,1,-73.98,40.745,-73.98,40.745,N,330
id2161555,2,2016-01-06 15:51:25,2016-01-06 16:20:10,1,-74.01,40.71,-73.87,40.775,N,1725
id3734269,1,2016-01-06 17:42:36,2016-01-06 17:54:42,1,-73.97500000000001,40.78,-73.97500000000001,40.765,N,726
id1250799,1,2016-01-06 15:10:41,2016-01-06 15:34:03,1,-73.97500000000001,40.795,-73.96000000000001,40.78,N,1402
id2495094,2,2016-01-06 15:10:32,2016-01-06 15:37:08,1,-73.97500000000001,40.755,-73.86,40.77,N,1596
id3078972,2,2016-01-06 16:33:36,2016-01-06 16:39:40,1,-73.98,40.735,-73.995,40.725,N,364
id2323825,1,2016-01-06 15:29:39,2016-01-06 15:41:45,1,-73.97,40.76,-73.98,40.745,N,726
id0843638,2,2016-01-06 16:30:42,2016-01-06 16:43:02,6,-73.97500000000001,40.755,-73.995,40.74,N,740
id3609341,2,2016-01-06 15:09:41,2016-01-06 15:25:07,1,-73.98,40.75,-73.97500000000001,40.730000000000004,N,926
id0445485,1,2016-01-06 17:58:17,2016-01-06 18:09:01,1,-74.01,40.72,-73.99,40.725,N,644
id3587285,1,2016-01-06 15:39:28,2016-01-06 15:46:33,1,-73.98,40.785000000000004,-73.985,40.775,N,425
id1063501,1,2016-01-06 17:03:43,2016-01-06 17:23:01,1,-74.01,40.715,-73.98,40.765,N,1158
id2783950,1,2016-01-06 15:02:08,2016-01-06 15:07:00,2,-74.0,40.730000000000004,-73.99,40.745,N,292
id2757361,2,2016-01-06 15:53:26,2016-01-06 16:08:25,2,-73.97500000000001,40.75,-73.965,40.77,N,899
id3878561,1,2016-01-06 16:32:02,2016-01-06 16:41:10,2,-73.96000000000001,40.775,-73.955,40.785000000000004,N,548
id2636139,2,2016-01-06 16:13:12,2016-01-06 16:21:00,1,-74.005,40.735,-74.005,40.75,N,468
id2020272,1,2016-01-06 17:11:30,2016-01-06 17:20:15,1,-73.97,40.755,-73.985,40.75,N,525
id0796226,2,2016-01-06 16:18:53,2016-01-06 16:24:28,4,-74.005,40.745,-73.99,40.74,N,335
id2702829,2,2016-01-06 15:10:26,2016-01-06 15:15:41,1,-73.995,40.74,-74.005,40.74,N,315
id2661815,2,2016-01-06 17:46:37,2016-01-06 18:04:10,2,-73.97,40.76,-73.965,40.795,N,1053
id2386626,1,2016-01-06 16:10:19,2016-01-06 16:23:10,2,-74.0,40.72,-74.015,40.715,N,771
id3507908,2,2016-01-06 16:52:15,2016-01-06 16:59:14,2,-73.97500000000001,40.755,-73.985,40.74,N,419
id3402288,1,2016-01-06 17:47:27,2016-01-06 17:52:52,1,-73.985,40.755,-73.985,40.745,N,325
id2619456,2,2016-01-06 15:12:52,2016-01-06 15:16:17,5,-73.99,40.735,-73.99,40.730000000000004,N,205
id1797798,1,2016-01-06 17:46:42,2016-01-06 17:56:28,1,-73.99,40.745,-73.99,40.725,N,586
id2343148,2,2016-01-06 17:35:11,2016-01-06 17:48:12,2,-73.995,40.715,-74.005,40.71,N,781
id1556279,2,2016-01-06 15:04:46,2016-01-06 15:11:00,1,-73.96000000000001,40.775,-73.965,40.77,N,374
id2429383,1,2016-01-06 16:51:00,2016-01-06 17:01:02,1,-73.995,40.75,-74.0,40.725,N,602
id2016101,1,2016-01-06 15:42:33,2016-01-06 15:50:56,1,-73.96000000000001,40.785000000000004,-73.96000000000001,40.805,N,503
id0110046,2,2016-01-06 17:55:16,2016-01-06 18:06:05,5,-73.98,40.76,-73.98,40.775,N,649
id3844926,2,2016-01-06 17:18:09,2016-01-06 18:14:53,2,-73.79,40.645,-73.97,40.765,N,3404
id0046038,2,2016-01-06 16:10:22,2016-01-06 16:19:40,1,-73.965,40.775,-73.97,40.795,N,558
id0271896,2,2016-01-06 15:41:04,2016-01-06 16:04:32,3,-73.98,40.775,-73.985,40.76,N,1408
id0312040,2,2016-01-06 17:25:58,2016-01-06 17:37:16,1,-73.97500000000001,40.745,-73.95,40.78,N,678
id0879975,2,2016-01-06 17:42:45,2016-01-06 17:46:40,1,-74.0,40.730000000000004,-73.99,40.725,N,235
id0987809,2,2016-01-06 15:59:59,2016-01-06 16:08:11,5,-74.015,40.71,-74.01,40.715,N,492
id2789088,2,2016-01-06 16:56:16,2016-01-06 17:04:32,6,-73.995,40.74,-73.995,40.74,N,496
id0831573,2,2016-01-06 15:39:18,2016-01-06 15:51:09,3,-73.97500000000001,40.76,-73.97500000000001,40.75,N,711
id2801790,2,2016-01-06 17:15:06,2016-01-06 17:20:51,1,-73.99,40.755,-73.98,40.755,N,345
id1935088,1,2016-01-06 17:12:49,2016-01-06 17:21:45,1,-73.99,40.730000000000004,-73.98,40.75,N,536
id3255630,2,2016-01-06 17:45:28,2016-01-06 18:01:32,1,-73.99,40.735,-73.985,40.755,N,964
id1337070,2,2016-01-06 15:33:55,2016-01-06 15:42:09,1,-73.995,40.730000000000004,-73.985,40.74,N,494
id2005258,2,2016-01-06 15:42:18,2016-01-06 15:55:53,1,-74.01,40.74,-73.985,40.755,N,815
id1195689,2,2016-01-06 16:03:05,2016-01-06 16:22:31,2,-73.97500000000001,40.745,-73.965,40.71,N,1166
id3484489,1,2016-01-06 16:15:52,2016-01-06 16:39:42,4,-73.985,40.745,-73.87,40.775,N,1430
id1430567,1,2016-01-06 17:50:55,2016-01-06 17:59:09,3,-73.97,40.795,-73.95,40.785000000000004,N,494
id2418578,2,2016-01-06 17:37:18,2016-01-06 17:47:14,1,-73.97,40.765,-73.98,40.755,N,596
id0798873,1,2016-01-06 17:59:32,2016-01-06 18:19:44,1,-73.97500000000001,40.755,-74.005,40.74,N,1212
id3461036,1,2016-01-06 15:49:01,2016-01-06 16:14:06,1,-73.88,40.77,-73.97,40.785000000000004,N,1505
id2544500,1,2016-01-06 17:09:53,2016-01-06 17:24:06,1,-73.98,40.79,-73.955,40.775,N,853
id3581337,2,2016-01-06 17:55:14,2016-01-06 18:12:22,5,-73.98,40.765,-73.955,40.77,N,1028
id0594892,2,2016-01-06 15:59:21,2016-01-06 16:18:41,1,-73.865,40.77,-73.95,40.78,N,1160
id1342422,1,2016-01-06 17:30:26,2016-01-06 17:33:36,4,-73.955,40.76,-73.95,40.775,N,190
id2633136,2,2016-01-06 16:02:27,2016-01-06 16:22:02,1,-73.97,40.76,-74.005,40.71,N,1175
id2918946,1,2016-01-06 17:57:50,2016-01-06 18:09:26,1,-73.98,40.785000000000004,-73.955,40.805,N,696
id1486131,1,2016-01-06 16:21:02,2016-01-06 16:37:44,1,-73.98,40.75,-73.955,40.785000000000004,N,1002
id2196259,1,2016-01-06 15:06:01,2016-01-06 15:36:24,1,-73.955,40.79,-74.01,40.735,N,1823
id2424263,1,2016-01-06 16:46:51,2016-01-06 17:10:25,2,-73.96000000000001,40.77,-73.985,40.745,N,1414
id2188740,1,2016-01-06 15:45:08,2016-01-06 15:56:08,1,-73.98,40.765,-73.96000000000001,40.765,N,660
id3857180,2,2016-01-06 15:18:32,2016-01-06 15:37:21,1,-73.99,40.74,-74.015,40.715,N,1129
id3795541,1,2016-01-06 15:24:06,2016-01-06 15:27:18,1,-73.97,40.795,-73.965,40.805,N,192
id1491646,2,2016-01-06 16:56:53,2016-01-06 17:18:00,2,-73.995,40.75,-73.955,40.785000000000004,N,1267
