id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1293877,1,2016-01-05 19:40:23,2016-01-05 19:47:55,1,-73.98,40.75,-73.995,40.735,N,452
id2768093,1,2016-01-05 20:23:24,2016-01-05 20:39:22,1,-73.93,40.695,-73.96000000000001,40.69,N,958
id2814597,2,2016-01-05 20:11:51,2016-01-05 20:17:38,1,-73.985,40.76,-73.995,40.76,N,347
id0531549,1,2016-01-05 19:54:24,2016-01-05 19:58:48,1,-73.94500000000001,40.78,-73.955,40.78,N,264
id0926565,2,2016-01-05 19:18:50,2016-01-05 19:21:41,1,-73.96000000000001,40.77,-73.955,40.775,N,171
id2332096,1,2016-01-05 20:43:24,2016-01-05 20:56:43,1,-73.96000000000001,40.715,-73.965,40.69,N,799
id2624259,1,2016-01-05 18:38:28,2016-01-05 18:47:50,1,-74.0,40.735,-73.99,40.735,N,562
id0342650,2,2016-01-05 19:50:25,2016-01-05 20:11:54,2,-74.005,40.705,-73.97500000000001,40.785000000000004,N,1289
id2178549,1,2016-01-05 18:06:41,2016-01-05 18:19:30,3,-73.98,40.78,-73.955,40.805,N,769
id1130596,2,2016-01-05 19:54:36,2016-01-05 19:59:25,5,-73.985,40.725,-73.98,40.735,N,289
id3703300,2,2016-01-05 18:03:55,2016-01-05 18:16:47,1,-73.955,40.775,-73.98,40.735,N,772
id1214815,2,2016-01-05 19:04:24,2016-01-05 19:21:17,5,-74.015,40.705,-73.98,40.715,N,1013
id1771682,1,2016-01-05 19:34:54,2016-01-05 20:18:01,1,-73.795,40.645,-73.955,40.78,N,2587
id2870339,1,2016-01-05 20:54:52,2016-01-05 21:06:43,1,-73.97,40.755,-73.995,40.735,N,711
id3478679,1,2016-01-05 18:02:38,2016-01-05 18:06:47,3,-73.99,40.755,-73.98,40.76,N,249
id1105063,1,2016-01-05 19:58:09,2016-01-05 20:01:52,1,-73.995,40.735,-73.99,40.74,N,223
id1592723,2,2016-01-05 18:45:55,2016-01-05 18:52:26,1,-73.985,40.730000000000004,-73.995,40.74,N,391
id1477056,1,2016-01-05 19:45:32,2016-01-05 19:49:19,1,-73.955,40.765,-73.955,40.77,N,227
id0498047,2,2016-01-05 19:25:44,2016-01-05 19:35:52,1,-73.97,40.755,-73.99,40.745,N,608
id1359081,2,2016-01-05 20:44:35,2016-01-05 20:57:04,1,-73.98,40.785000000000004,-73.93,40.855000000000004,N,749
id0485337,2,2016-01-05 20:47:56,2016-01-05 20:53:23,1,-73.95,40.78,-73.94500000000001,40.785000000000004,N,327
id3703976,1,2016-01-05 20:51:37,2016-01-05 21:00:20,1,-73.98,40.76,-73.955,40.77,N,523
id0560019,2,2016-01-05 19:53:06,2016-01-05 20:35:43,3,-73.965,40.765,-73.9,40.895,N,2557
id0850054,2,2016-01-05 19:33:31,2016-01-05 19:50:06,5,-73.99,40.74,-73.995,40.72,N,995
id2738067,2,2016-01-05 19:51:35,2016-01-05 19:59:54,3,-73.99,40.75,-74.01,40.75,N,499
id2726657,2,2016-01-05 18:31:12,2016-01-05 18:41:31,1,-73.97500000000001,40.755,-73.965,40.755,N,619
id0739339,1,2016-01-05 20:19:20,2016-01-05 20:21:38,1,-73.95,40.77,-73.95,40.77,N,138
id0024178,2,2016-01-05 20:04:12,2016-01-05 20:16:01,1,-73.98,40.765,-73.965,40.775,N,709
id2994704,2,2016-01-05 20:16:37,2016-01-05 20:24:04,1,-73.97500000000001,40.76,-73.99,40.74,N,447
id2116939,1,2016-01-05 18:40:44,2016-01-05 18:45:35,1,-73.965,40.76,-73.97500000000001,40.75,N,291
id2263342,2,2016-01-05 19:55:17,2016-01-05 20:20:27,1,-73.775,40.645,-73.91,40.765,N,1510
id1518641,1,2016-01-05 19:29:19,2016-01-05 19:35:44,1,-73.97500000000001,40.765,-73.985,40.745,N,385
id0399774,2,2016-01-05 18:07:50,2016-01-05 18:47:34,2,-73.865,40.77,-73.92,40.685,N,2384
id0084196,2,2016-01-05 18:37:20,2016-01-05 18:44:25,1,-73.98,40.745,-73.99,40.725,N,425
id2770909,2,2016-01-05 19:28:14,2016-01-05 19:50:27,1,-73.865,40.77,-73.995,40.695,N,1333
id2021268,1,2016-01-05 19:28:35,2016-01-05 19:52:01,1,-73.995,40.755,-73.935,40.795,N,1406
id1032379,1,2016-01-05 18:33:03,2016-01-05 18:48:46,1,-73.99,40.755,-74.01,40.745,N,943
id1667229,2,2016-01-05 19:55:05,2016-01-05 20:05:44,1,-73.985,40.75,-73.985,40.77,N,639
id0089659,1,2016-01-05 20:16:49,2016-01-05 20:51:06,2,-73.785,40.65,-73.985,40.755,N,2057
id1003441,2,2016-01-05 19:42:51,2016-01-05 20:04:43,5,-73.86,40.77,-73.985,40.745,N,1312
id0582066,1,2016-01-05 20:55:26,2016-01-05 21:03:49,1,-73.965,40.79,-73.955,40.775,N,503
id3970699,2,2016-01-05 20:38:12,2016-01-05 20:44:40,1,-73.98,40.76,-73.97500000000001,40.75,N,388
id1514413,1,2016-01-05 18:13:34,2016-01-05 18:23:26,1,-73.97500000000001,40.79,-73.96000000000001,40.775,N,592
id3740565,2,2016-01-05 20:20:35,2016-01-05 20:31:19,2,-73.985,40.745,-73.96000000000001,40.735,N,644
id3483152,2,2016-01-05 20:25:53,2016-01-05 20:28:58,5,-74.01,40.72,-74.015,40.72,N,185
id0427557,1,2016-01-05 20:29:22,2016-01-05 20:40:38,1,-73.995,40.725,-73.94500000000001,40.725,N,676
id2814657,1,2016-01-05 18:18:29,2016-01-05 18:26:42,1,-73.985,40.76,-73.965,40.79,N,493
id3558581,2,2016-01-05 20:10:49,2016-01-05 20:21:32,1,-73.985,40.76,-73.955,40.785000000000004,N,643
id1962743,2,2016-01-05 20:51:37,2016-01-05 20:58:15,5,-73.985,40.735,-73.98,40.715,N,398
id2471679,2,2016-01-05 20:37:39,2016-01-05 20:38:57,2,-73.985,40.730000000000004,-73.97500000000001,40.735,N,78
id3058261,1,2016-01-05 19:44:53,2016-01-05 19:49:37,1,-73.955,40.77,-73.94500000000001,40.78,N,284
id0407461,2,2016-01-05 20:25:39,2016-01-05 20:30:54,1,-73.985,40.745,-73.99,40.75,N,315
id3401556,2,2016-01-05 18:33:26,2016-01-05 19:04:35,2,-73.955,40.78,-73.995,40.76,N,1869
id1541041,2,2016-01-05 18:55:07,2016-01-05 18:59:14,1,-73.97,40.77,-73.97500000000001,40.76,N,247
id0635991,2,2016-01-05 20:30:35,2016-01-05 20:57:27,1,-73.955,40.78,-74.005,40.735,N,1612
id1953658,1,2016-01-05 20:40:00,2016-01-05 20:45:55,1,-73.99,40.775,-73.98,40.79,N,355
id1174920,2,2016-01-05 18:36:47,2016-01-05 18:56:17,4,-74.01,40.74,-73.98,40.715,N,1170
id0340451,1,2016-01-05 20:04:37,2016-01-05 20:08:07,1,-74.01,40.72,-74.005,40.715,N,210
id2322798,2,2016-01-05 20:20:45,2016-01-05 20:29:24,1,-73.985,40.76,-73.99,40.78,N,519
id0335954,2,2016-01-05 20:31:08,2016-01-05 20:41:04,1,-73.97500000000001,40.765,-73.995,40.76,N,596
id3196779,1,2016-01-05 19:27:25,2016-01-05 19:45:37,1,-74.005,40.725,-73.97,40.685,N,1092
id2374069,2,2016-01-05 20:15:00,2016-01-05 20:22:50,3,-73.98,40.74,-73.99,40.75,N,470
id1919038,2,2016-01-05 18:36:08,2016-01-05 18:52:31,1,-73.98,40.74,-74.0,40.74,N,983
id3716714,2,2016-01-05 19:31:47,2016-01-05 19:42:16,5,-73.985,40.765,-73.98,40.785000000000004,N,629
id0128551,2,2016-01-05 18:18:00,2016-01-05 18:33:32,5,-73.98,40.76,-73.98,40.735,N,932
id0317821,2,2016-01-05 18:21:12,2016-01-05 18:34:54,2,-74.0,40.72,-73.97500000000001,40.755,N,822
id0513035,1,2016-01-05 18:47:11,2016-01-05 18:52:06,1,-73.97500000000001,40.765,-73.98,40.77,N,295
id2796783,2,2016-01-05 18:42:47,2016-01-05 18:58:57,1,-73.985,40.76,-73.98,40.735,N,970
id0701593,2,2016-01-05 18:32:22,2016-01-05 18:43:12,5,-73.94500000000001,40.78,-73.965,40.77,N,650
id3194391,2,2016-01-05 18:23:40,2016-01-05 18:46:38,2,-74.0,40.72,-73.96000000000001,40.76,N,1378
id2584705,1,2016-01-05 20:51:58,2016-01-05 20:55:32,1,-73.96000000000001,40.800000000000004,-73.955,40.805,N,214
id1573951,2,2016-01-05 20:51:52,2016-01-05 20:57:48,2,-73.985,40.74,-73.99,40.735,N,356
id1996676,2,2016-01-05 19:52:59,2016-01-05 20:01:16,1,-73.97500000000001,40.755,-73.96000000000001,40.765,N,497
id3227697,2,2016-01-05 20:49:14,2016-01-05 21:08:29,2,-73.995,40.7,-73.94500000000001,40.775,N,1155
id2429432,2,2016-01-05 19:13:53,2016-01-05 19:17:37,2,-73.99,40.77,-73.985,40.775,N,224
id0755864,2,2016-01-05 18:04:44,2016-01-05 18:13:58,6,-73.955,40.825,-73.95,40.81,N,554
id0974047,2,2016-01-05 18:27:58,2016-01-05 18:39:06,1,-73.935,40.75,-73.92,40.77,N,668
id1183502,1,2016-01-05 19:23:08,2016-01-05 19:26:20,1,-73.98,40.745,-73.98,40.75,N,192
id0821317,1,2016-01-05 19:20:14,2016-01-05 19:28:17,1,-73.99,40.735,-74.0,40.725,N,483
id0768193,1,2016-01-05 20:10:26,2016-01-05 20:24:25,1,-73.985,40.76,-73.955,40.775,N,839
id3098901,2,2016-01-05 19:51:02,2016-01-05 20:10:05,2,-73.97500000000001,40.765,-74.0,40.715,N,1143
id1435007,1,2016-01-05 19:01:42,2016-01-05 19:16:11,1,-73.97,40.76,-73.94500000000001,40.800000000000004,N,869
id2682421,1,2016-01-05 18:23:17,2016-01-05 18:49:52,1,-74.01,40.72,-73.96000000000001,40.77,N,1595
id1414868,1,2016-01-05 20:41:33,2016-01-05 20:56:52,1,-73.99,40.74,-74.015,40.72,N,919
id0722174,2,2016-01-05 20:56:51,2016-01-05 21:03:22,1,-73.985,40.730000000000004,-73.985,40.745,N,391
id3386508,1,2016-01-05 18:16:10,2016-01-05 18:19:50,1,-73.93,40.76,-73.925,40.76,N,220
id1743376,1,2016-01-05 18:05:24,2016-01-05 18:22:11,2,-73.97500000000001,40.755,-73.99,40.75,N,1007
id0694873,1,2016-01-05 20:40:22,2016-01-05 20:48:48,1,-73.985,40.76,-73.955,40.77,N,506
id2943342,2,2016-01-05 19:16:24,2016-01-05 19:22:19,1,-73.97500000000001,40.75,-73.98,40.74,N,355
id1167611,2,2016-01-05 19:51:25,2016-01-06 19:36:50,2,-73.985,40.765,-73.94,40.855000000000004,N,85525
id2241020,1,2016-01-05 18:12:05,2016-01-05 18:22:00,1,-74.01,40.72,-74.0,40.745,N,595
id1599532,2,2016-01-05 19:13:14,2016-01-05 19:32:50,2,-73.99,40.755,-73.95,40.78,N,1176
id3599001,1,2016-01-05 19:10:09,2016-01-05 19:25:44,1,-73.98,40.785000000000004,-73.965,40.775,N,935
id3588385,2,2016-01-05 20:57:05,2016-01-05 21:08:03,1,-73.995,40.72,-73.96000000000001,40.715,N,658
id2638248,2,2016-01-05 20:21:19,2016-01-05 20:32:09,2,-73.955,40.785000000000004,-73.955,40.765,N,650
id0134971,2,2016-01-05 19:38:57,2016-01-05 19:47:44,5,-73.955,40.775,-73.965,40.755,N,527
id2673926,2,2016-01-05 18:53:25,2016-01-05 19:04:48,5,-73.99,40.745,-73.98,40.755,N,683
id0144059,2,2016-01-05 18:18:00,2016-01-05 18:27:38,1,-74.015,40.715,-74.005,40.75,N,578
id1393205,2,2016-01-05 20:45:14,2016-01-05 20:47:47,2,-73.965,40.800000000000004,-73.97500000000001,40.79,N,153
id3291266,2,2016-01-05 19:12:55,2016-01-05 19:22:00,2,-74.005,40.75,-74.01,40.725,N,545
id2426948,1,2016-01-05 19:09:53,2016-01-05 19:12:07,2,-73.96000000000001,40.775,-73.965,40.775,N,134
id3104884,2,2016-01-05 18:21:13,2016-01-05 18:38:47,1,-73.995,40.76,-73.95,40.78,N,1054
id0329944,1,2016-01-05 18:13:28,2016-01-05 18:32:38,1,-73.96000000000001,40.775,-73.98,40.745,N,1150
id0222999,2,2016-01-05 20:37:06,2016-01-05 20:51:30,6,-73.955,40.77,-73.915,40.85,N,864
id3422828,2,2016-01-05 19:49:55,2016-01-05 19:59:58,1,-73.97,40.76,-73.955,40.78,N,603
id1051970,2,2016-01-05 19:23:40,2016-01-05 19:26:42,1,-73.995,40.75,-74.0,40.75,N,182
id0864925,2,2016-01-05 19:12:27,2016-01-05 19:51:14,1,-73.97500000000001,40.765,-73.985,40.675000000000004,N,2327
id3350216,2,2016-01-05 18:09:25,2016-01-05 18:18:12,2,-73.965,40.77,-73.98,40.77,N,527
id2355223,2,2016-01-05 19:18:08,2016-01-05 19:27:18,5,-73.98,40.755,-73.98,40.74,N,550
id3748084,2,2016-01-05 19:04:11,2016-01-05 19:14:50,1,-73.965,40.755,-73.98,40.730000000000004,N,639
id3842459,2,2016-01-05 20:46:32,2016-01-05 20:56:47,1,-74.005,40.745,-74.005,40.72,N,615
id1616932,2,2016-01-05 20:40:17,2016-01-05 20:51:10,1,-73.95,40.785000000000004,-73.97500000000001,40.795,N,653
id1027770,2,2016-01-05 19:59:11,2016-01-05 20:04:57,1,-73.99,40.74,-73.98,40.735,N,346
id0002913,1,2016-01-05 18:27:46,2016-01-05 18:41:50,4,-74.005,40.735,-73.99,40.76,N,844
id0423806,1,2016-01-05 20:00:30,2016-01-05 20:04:16,1,-74.0,40.725,-74.01,40.715,N,226
id1095445,1,2016-01-05 20:42:50,2016-01-05 20:45:59,1,-73.98,40.765,-73.98,40.76,N,189
id2048716,2,2016-01-05 20:05:54,2016-01-05 20:23:02,1,-73.985,40.735,-73.95,40.785000000000004,N,1028
id1275008,1,2016-01-05 18:43:09,2016-01-05 18:52:10,2,-73.99,40.755,-73.98,40.74,N,541
id3280165,2,2016-01-05 18:11:12,2016-01-05 18:21:12,4,-73.965,40.755,-73.98,40.765,N,600
id0749325,1,2016-01-05 18:26:22,2016-01-05 18:41:51,1,-73.985,40.765,-73.99,40.735,N,929
id2495186,1,2016-01-05 18:24:34,2016-01-05 18:44:05,1,-73.98,40.77,-73.99,40.75,N,1171
id0773562,2,2016-01-05 20:46:46,2016-01-05 21:09:29,1,-73.995,40.765,-73.995,40.685,N,1363
id3829370,2,2016-01-05 18:46:34,2016-01-05 18:55:13,1,-73.98,40.755,-73.985,40.76,N,519
id3068084,1,2016-01-05 20:34:50,2016-01-05 20:48:29,1,-73.95,40.715,-73.97500000000001,40.685,N,819
id0769365,2,2016-01-05 18:36:02,2016-01-05 18:43:26,1,-73.99,40.755,-74.005,40.76,N,444
id0019640,1,2016-01-05 18:44:33,2016-01-05 18:59:06,2,-74.0,40.730000000000004,-73.99,40.75,N,873
id0651917,1,2016-01-05 20:31:24,2016-01-05 20:38:14,2,-73.98,40.77,-73.99,40.75,N,410
id1102177,2,2016-01-05 19:09:50,2016-01-05 19:25:32,1,-73.98,40.76,-73.95,40.785000000000004,N,942
id3338726,2,2016-01-05 18:19:31,2016-01-05 18:23:21,1,-73.955,40.775,-73.95,40.78,N,230
id0359437,2,2016-01-05 19:14:56,2016-01-05 19:36:00,6,-73.955,40.77,-73.985,40.78,N,1264
id1151619,1,2016-01-05 19:01:53,2016-01-05 19:05:09,1,-73.99,40.755,-74.0,40.76,N,196
id2462846,2,2016-01-05 18:51:57,2016-01-05 19:08:11,3,-73.955,40.77,-73.99,40.72,N,974
id1916615,2,2016-01-05 18:54:33,2016-01-05 19:18:58,2,-73.985,40.76,-73.94500000000001,40.81,N,1465
id0206188,2,2016-01-05 19:49:02,2016-01-05 19:52:32,6,-73.98,40.755,-73.98,40.745,N,210
id2202631,2,2016-01-05 20:36:40,2016-01-05 20:43:23,2,-73.995,40.755,-73.98,40.78,N,403
id3186116,2,2016-01-05 19:01:13,2016-01-05 20:01:59,1,-73.97,40.755,-73.785,40.65,N,3646
id0923673,2,2016-01-05 20:31:32,2016-01-05 20:46:44,1,-73.985,40.730000000000004,-74.005,40.75,N,912
id3793514,1,2016-01-05 18:16:48,2016-01-05 18:21:51,1,-73.99,40.74,-74.005,40.74,N,303
id2416477,2,2016-01-05 18:35:58,2016-01-05 18:38:01,5,-73.99,40.75,-73.995,40.745,N,123
id0704151,2,2016-01-05 19:35:20,2016-01-05 19:44:03,3,-74.005,40.745,-73.98,40.735,N,523
id2950606,2,2016-01-05 18:27:44,2016-01-05 18:29:34,6,-73.935,40.805,-73.935,40.805,N,110
id3890121,1,2016-01-05 20:09:44,2016-01-05 20:37:43,2,-73.995,40.745,-73.98,40.665,N,1679
id3659581,1,2016-01-05 20:13:08,2016-01-05 20:27:35,1,-74.005,40.76,-73.98,40.74,N,867
id1748981,2,2016-01-05 20:54:50,2016-01-05 21:01:33,1,-73.97500000000001,40.76,-73.96000000000001,40.765,N,403
id3294569,2,2016-01-05 18:44:55,2016-01-05 18:49:07,6,-73.98,40.77,-73.99,40.77,N,252
id3287887,1,2016-01-05 18:40:57,2016-01-05 18:45:39,1,-73.98,40.77,-73.98,40.775,N,282
id0810448,2,2016-01-05 19:57:19,2016-01-05 20:04:42,1,-73.97,40.75,-73.99,40.725,N,443
id1149068,2,2016-01-05 19:52:38,2016-01-05 19:57:28,1,-73.99,40.75,-73.985,40.76,N,290
id2272190,2,2016-01-05 20:30:25,2016-01-05 20:39:03,1,-73.97500000000001,40.785000000000004,-73.95,40.79,N,518
id3190664,2,2016-01-05 18:16:49,2016-01-05 18:33:01,1,-73.96000000000001,40.78,-73.98,40.75,N,972
id2914350,1,2016-01-05 18:58:48,2016-01-05 19:06:49,1,-73.99,40.745,-73.99,40.730000000000004,N,481
id0691076,2,2016-01-05 18:25:03,2016-01-05 18:41:07,1,-73.985,40.735,-73.99,40.75,N,964
id1773029,2,2016-01-05 20:41:45,2016-01-05 20:45:39,1,-73.97500000000001,40.76,-73.985,40.76,N,234
id0329655,1,2016-01-05 19:36:36,2016-01-05 19:43:21,1,-73.99,40.74,-73.985,40.725,N,405
id2391199,2,2016-01-05 19:16:03,2016-01-05 19:32:51,1,-73.97500000000001,40.76,-73.965,40.805,N,1008
id3844710,2,2016-01-05 18:02:44,2016-01-05 18:19:43,3,-73.97500000000001,40.755,-73.99,40.75,N,1019
id1830791,1,2016-01-05 18:59:35,2016-01-05 19:14:36,1,-73.875,40.775,-73.97500000000001,40.75,N,901
id1902492,1,2016-01-05 20:04:46,2016-01-05 20:17:01,4,-73.96000000000001,40.76,-73.955,40.785000000000004,N,735
id2549608,2,2016-01-05 19:02:03,2016-01-05 19:16:10,1,-73.97500000000001,40.75,-74.005,40.735,N,847
id1473909,1,2016-01-05 19:33:03,2016-01-05 19:35:49,1,-74.0,40.735,-73.995,40.74,N,166
id0075592,1,2016-01-05 20:51:22,2016-01-05 20:57:40,1,-73.97,40.76,-73.955,40.785000000000004,N,378
id1820554,1,2016-01-05 19:25:30,2016-01-05 19:36:23,1,-73.97,40.765,-73.98,40.74,N,653
id3776706,2,2016-01-05 19:05:57,2016-01-05 19:52:58,1,-73.79,40.64,-73.97500000000001,40.79,N,2821
id2460423,1,2016-01-05 18:51:12,2016-01-05 18:56:55,1,-73.98,40.735,-73.97500000000001,40.735,N,343
id0528111,2,2016-01-05 18:41:50,2016-01-05 18:56:47,1,-73.97,40.755,-73.955,40.77,N,897
id1866831,1,2016-01-05 18:22:42,2016-01-05 18:47:34,1,-73.865,40.77,-73.805,40.9,N,1492
id2100640,1,2016-01-05 19:23:56,2016-01-05 20:09:32,1,-73.79,40.64,-74.005,40.725,N,2736
id0810040,1,2016-01-05 20:01:12,2016-01-05 20:32:06,1,-73.99,40.715,-73.99,40.765,N,1854
id2898956,2,2016-01-05 20:42:43,2016-01-05 20:49:44,6,-73.965,40.775,-73.965,40.805,N,421
id0094923,2,2016-01-05 19:09:12,2016-01-05 19:15:54,5,-73.985,40.76,-73.98,40.77,N,402
id0109172,1,2016-01-05 18:49:37,2016-01-05 18:54:47,1,-73.97500000000001,40.76,-73.965,40.77,N,310
id1318600,2,2016-01-05 19:49:42,2016-01-05 20:08:36,5,-73.985,40.725,-73.93,40.695,N,1134
id2232118,2,2016-01-05 18:20:55,2016-01-05 18:50:21,2,-73.97,40.765,-74.0,40.735,N,1766
id1399068,2,2016-01-05 20:01:21,2016-01-05 20:12:43,1,-73.98,40.765,-73.995,40.745,N,682
id2541917,1,2016-01-05 18:05:48,2016-01-05 18:20:33,1,-73.98,40.735,-74.005,40.75,N,885
id3206468,1,2016-01-05 20:23:45,2016-01-05 20:29:31,2,-73.97,40.765,-73.955,40.78,N,346
id0674392,2,2016-01-05 20:19:42,2016-01-05 20:34:15,2,-74.015,40.71,-73.985,40.75,N,873
id2618082,2,2016-01-05 18:04:44,2016-01-05 18:17:58,1,-73.96000000000001,40.78,-73.94,40.805,N,794
id0010423,2,2016-01-05 19:07:42,2016-01-05 19:11:32,2,-73.955,40.78,-73.955,40.775,N,230
id1739924,2,2016-01-05 18:47:32,2016-01-05 19:08:09,1,-73.99,40.755,-73.95,40.83,N,1237
id2630968,1,2016-01-05 18:30:42,2016-01-05 18:36:03,1,-73.965,40.765,-73.95,40.785000000000004,N,321
id3400510,1,2016-01-05 18:07:03,2016-01-05 18:15:38,1,-73.97500000000001,40.755,-73.99,40.765,N,515
id0423858,2,2016-01-05 19:10:13,2016-01-05 20:06:45,1,-73.985,40.74,-73.795,40.645,N,3392
id1194018,2,2016-01-05 18:57:01,2016-01-05 19:27:24,6,-73.97500000000001,40.765,-73.82000000000001,40.730000000000004,N,1823
id3999615,2,2016-01-05 18:59:08,2016-01-05 19:02:13,1,-73.985,40.735,-73.985,40.730000000000004,N,185
id2456540,2,2016-01-05 18:35:31,2016-01-05 18:39:39,1,-73.965,40.765,-73.96000000000001,40.78,N,248
id2000650,2,2016-01-05 19:44:03,2016-01-05 19:46:06,1,-73.995,40.765,-73.985,40.77,N,123
id1582719,1,2016-01-05 20:56:33,2016-01-05 21:05:55,1,-73.98,40.77,-73.995,40.745,N,562
id3679341,2,2016-01-05 19:00:26,2016-01-05 19:09:04,1,-74.0,40.730000000000004,-74.01,40.745,N,518
id3696835,2,2016-01-05 18:46:14,2016-01-05 19:20:11,2,-73.98,40.765,-73.995,40.695,N,2037
id3091141,2,2016-01-05 20:39:11,2016-01-05 20:44:35,1,-73.985,40.75,-74.0,40.76,N,324
id1354242,1,2016-01-05 20:11:47,2016-01-05 20:30:20,1,-73.99,40.745,-73.95,40.71,N,1113
id0303785,2,2016-01-05 19:30:51,2016-01-05 19:36:48,3,-73.985,40.76,-73.98,40.775,N,357
id2315299,1,2016-01-05 18:18:49,2016-01-05 18:27:40,1,-73.985,40.75,-73.985,40.745,N,531
id1341569,1,2016-01-05 18:23:30,2016-01-05 18:34:04,1,-73.97500000000001,40.75,-73.985,40.725,N,634
id1352521,2,2016-01-05 18:08:19,2016-01-05 18:15:27,1,-73.98,40.75,-73.99,40.755,N,428
id2260177,2,2016-01-05 18:08:16,2016-01-05 18:13:35,1,-73.96000000000001,40.65,-73.965,40.65,N,319
id0692003,2,2016-01-05 19:38:36,2016-01-05 19:50:22,1,-73.94500000000001,40.775,-73.98,40.75,N,706
id1594799,1,2016-01-05 18:55:28,2016-01-05 19:16:59,1,-73.98,40.765,-74.01,40.72,N,1291
id3864799,1,2016-01-05 18:14:19,2016-01-05 18:24:37,1,-73.985,40.76,-73.97500000000001,40.765,N,618
id2288343,1,2016-01-05 20:42:14,2016-01-05 20:48:08,1,-73.99,40.775,-73.985,40.765,N,354
id2783668,1,2016-01-05 18:31:09,2016-01-05 18:35:19,1,-73.97,40.765,-73.96000000000001,40.775,N,250
id1977485,1,2016-01-05 18:40:19,2016-01-05 18:45:35,1,-73.955,40.78,-73.94,40.800000000000004,N,316
id2536900,2,2016-01-05 18:35:52,2016-01-05 18:41:38,1,-73.965,40.765,-73.97500000000001,40.765,N,346
id2437904,1,2016-01-05 20:23:40,2016-01-05 20:35:27,1,-73.95,40.765,-73.97,40.79,N,707
id1728030,2,2016-01-05 19:51:30,2016-01-05 19:57:59,4,-73.98,40.76,-73.97500000000001,40.75,N,389
id2444009,1,2016-01-05 18:20:52,2016-01-05 18:32:16,1,-73.98,40.74,-73.985,40.745,N,684
