id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3314841,1,2016-01-05 07:15:35,2016-01-05 07:30:46,1,-73.995,40.755,-73.955,40.765,N,911
id3907711,1,2016-01-05 06:41:34,2016-01-05 06:52:18,1,-73.985,40.730000000000004,-73.965,40.765,N,644
id1729608,1,2016-01-05 08:48:41,2016-01-05 09:00:19,1,-74.0,40.745,-74.01,40.725,N,698
id1995720,2,2016-01-05 07:11:58,2016-01-05 07:24:08,1,-73.97,40.75,-73.955,40.79,N,730
id0219171,1,2016-01-05 06:52:47,2016-01-05 06:58:09,1,-73.995,40.730000000000004,-74.01,40.72,N,322
id0536395,1,2016-01-05 08:29:30,2016-01-05 08:32:10,1,-73.965,40.81,-73.965,40.805,N,160
id2660444,2,2016-01-05 07:41:13,2016-01-05 07:48:47,5,-73.96000000000001,40.765,-73.97500000000001,40.755,N,454
id3338085,1,2016-01-05 07:58:59,2016-01-05 08:25:03,1,-73.97,40.785000000000004,-73.99,40.745,N,1564
id3357553,2,2016-01-05 08:15:56,2016-01-05 08:24:22,5,-73.94500000000001,40.77,-73.97500000000001,40.75,N,506
id3710452,1,2016-01-05 07:23:53,2016-01-05 07:31:49,1,-73.98,40.77,-73.97500000000001,40.755,N,476
id3648434,2,2016-01-05 08:44:59,2016-01-05 08:49:21,2,-73.985,40.745,-73.99,40.745,N,262
id1292715,2,2016-01-05 08:15:52,2016-01-05 08:30:27,1,-73.965,40.76,-73.985,40.75,N,875
id3269414,2,2016-01-05 06:59:29,2016-01-05 07:05:25,1,-73.985,40.74,-73.97500000000001,40.74,N,356
id0954094,1,2016-01-05 08:23:44,2016-01-05 08:29:55,1,-73.965,40.76,-73.97,40.76,N,371
id2273618,1,2016-01-05 07:48:54,2016-01-05 07:59:28,1,-73.985,40.765,-73.97,40.785000000000004,N,634
id1842160,1,2016-01-05 07:53:02,2016-01-05 08:04:07,2,-73.96000000000001,40.800000000000004,-73.935,40.805,N,665
id2993327,2,2016-01-05 07:12:38,2016-01-05 07:19:08,1,-73.97500000000001,40.735,-73.985,40.755,N,390
id1004521,2,2016-01-05 06:48:37,2016-01-05 06:56:38,1,-73.985,40.775,-73.97,40.755,N,481
id0323966,1,2016-01-05 06:48:37,2016-01-05 06:56:20,1,-73.94500000000001,40.775,-73.95,40.785000000000004,N,463
id3948807,2,2016-01-05 07:16:43,2016-01-05 07:24:14,5,-73.94,40.76,-73.94,40.76,N,451
id3008759,2,2016-01-05 06:27:44,2016-01-05 06:34:50,2,-73.98,40.745,-73.985,40.755,N,426
id0723919,1,2016-01-05 08:36:51,2016-01-05 08:46:57,1,-74.0,40.755,-73.97500000000001,40.755,N,606
id2268666,1,2016-01-05 07:11:08,2016-01-05 07:11:27,1,-74.005,40.75,-74.005,40.75,N,19
id1566255,1,2016-01-05 07:55:15,2016-01-05 08:09:58,2,-73.955,40.785000000000004,-73.94500000000001,40.775,N,883
id3148627,1,2016-01-05 08:40:14,2016-01-05 08:47:13,1,-73.99,40.75,-73.98,40.755,N,419
id0792095,2,2016-01-05 07:36:50,2016-01-05 07:40:26,1,-74.0,40.735,-73.995,40.745,N,216
id0877004,1,2016-01-05 07:48:05,2016-01-05 07:54:54,1,-73.99,40.755,-73.97500000000001,40.755,N,409
id0166539,2,2016-01-05 08:36:17,2016-01-05 08:50:08,6,-73.955,40.77,-73.98,40.785000000000004,N,831
id3473303,1,2016-01-05 06:37:52,2016-01-05 06:46:14,1,-73.985,40.74,-73.98,40.76,N,502
id3585986,2,2016-01-05 07:35:51,2016-01-05 07:40:21,1,-73.955,40.78,-73.96000000000001,40.78,N,270
id2162047,1,2016-01-05 07:59:15,2016-01-05 08:03:46,1,-74.015,40.72,-74.015,40.705,N,271
id0987883,2,2016-01-05 06:12:21,2016-01-05 06:18:24,2,-74.005,40.735,-73.99,40.75,N,363
id3520941,1,2016-01-05 08:13:05,2016-01-05 08:19:48,1,-73.98,40.74,-73.985,40.74,N,403
id2717445,2,2016-01-05 08:57:08,2016-01-05 09:00:45,5,-74.01,40.72,-74.015,40.715,N,217
id1816907,1,2016-01-05 08:46:08,2016-01-05 09:05:33,3,-73.94500000000001,40.785000000000004,-73.96000000000001,40.765,N,1165
id0530553,2,2016-01-05 06:59:20,2016-01-05 07:04:33,1,-73.99,40.755,-74.005,40.74,N,313
id1151181,1,2016-01-05 07:13:05,2016-01-05 07:22:44,1,-73.95,40.77,-73.97,40.78,N,579
id1992391,1,2016-01-05 06:39:22,2016-01-05 06:42:40,1,-73.98,40.75,-73.97500000000001,40.76,N,198
id2632104,1,2016-01-05 06:48:40,2016-01-05 07:01:39,1,-73.78,40.645,-73.815,40.68,N,779
id3389281,1,2016-01-05 07:14:50,2016-01-05 07:21:00,1,-73.98,40.78,-73.985,40.76,N,370
id0128022,2,2016-01-05 08:17:23,2016-01-05 08:23:48,1,-73.965,40.765,-73.955,40.775,N,385
id3477973,1,2016-01-05 07:22:39,2016-01-05 07:25:34,1,-73.97500000000001,40.755,-73.985,40.74,N,175
id3205406,2,2016-01-05 07:24:08,2016-01-05 07:35:58,1,-73.995,40.7,-74.005,40.725,N,710
id1924178,2,2016-01-05 07:51:01,2016-01-05 07:58:25,1,-73.98,40.775,-73.99,40.755,N,444
id3760413,2,2016-01-05 08:09:00,2016-01-05 08:19:28,1,-73.98,40.775,-73.97500000000001,40.765,N,628
id3474373,1,2016-01-05 06:04:21,2016-01-05 06:09:16,1,-73.98,40.75,-73.99,40.75,N,295
id2625283,2,2016-01-05 08:41:05,2016-01-05 08:45:36,1,-73.995,40.74,-74.005,40.74,N,271
id1590004,2,2016-01-05 06:48:48,2016-01-05 06:53:20,1,-73.99,40.755,-73.985,40.75,N,272
id0273720,2,2016-01-05 08:15:39,2016-01-05 08:19:02,6,-73.97,40.76,-73.97500000000001,40.755,N,203
id3170094,1,2016-01-05 07:48:08,2016-01-05 08:42:29,1,-74.0,40.71,-73.9,40.935,N,3261
id2416491,1,2016-01-05 06:57:31,2016-01-05 07:00:41,1,-73.99,40.75,-73.98,40.755,N,190
id2610959,2,2016-01-05 07:24:29,2016-01-05 07:34:46,2,-73.965,40.755,-73.95,40.785000000000004,N,617
id1747358,2,2016-01-05 08:48:08,2016-01-05 08:57:13,4,-73.96000000000001,40.78,-73.97,40.77,N,545
id2504486,1,2016-01-05 07:49:54,2016-01-05 08:15:39,1,-73.97,40.79,-73.97,40.76,N,1545
id2447939,2,2016-01-05 08:29:38,2016-01-05 08:52:13,2,-73.955,40.785000000000004,-73.98,40.765,N,1355
id1152163,1,2016-01-05 08:56:20,2016-01-05 09:04:06,1,-73.955,40.765,-73.965,40.765,N,466
id1915543,1,2016-01-05 06:19:27,2016-01-05 06:26:06,1,-73.99,40.75,-73.98,40.735,N,399
id1119794,1,2016-01-05 07:27:11,2016-01-05 07:35:47,1,-73.96000000000001,40.78,-73.98,40.76,N,516
id2872236,1,2016-01-05 08:42:10,2016-01-05 08:53:00,1,-73.995,40.730000000000004,-73.985,40.745,N,650
id3351048,2,2016-01-05 08:01:20,2016-01-05 08:09:24,1,-73.97500000000001,40.76,-73.98,40.765,N,484
id3484627,2,2016-01-05 07:12:57,2016-01-05 07:22:20,6,-73.99,40.745,-73.97500000000001,40.76,N,563
id3904124,2,2016-01-05 07:41:53,2016-01-05 08:01:36,6,-73.97500000000001,40.795,-73.97500000000001,40.755,N,1183
id2012857,1,2016-01-05 07:53:38,2016-01-05 08:11:14,1,-73.97,40.76,-73.955,40.765,N,1056
id1447069,2,2016-01-05 08:57:40,2016-01-05 09:09:54,6,-73.955,40.77,-73.965,40.76,N,734
id1819391,1,2016-01-05 07:27:27,2016-01-05 07:45:49,1,-73.955,40.78,-73.99,40.755,N,1102
id3151735,1,2016-01-05 07:07:18,2016-01-05 07:09:42,2,-73.97500000000001,40.755,-73.97500000000001,40.765,N,144
id3136500,2,2016-01-05 07:45:03,2016-01-05 07:52:19,6,-73.99,40.755,-73.97500000000001,40.755,N,436
id3444316,2,2016-01-05 07:29:05,2016-01-05 07:34:49,2,-73.98,40.735,-73.995,40.74,N,344
id1542610,1,2016-01-05 08:02:05,2016-01-05 08:09:20,1,-73.955,40.77,-73.97,40.745,N,435
id0083630,2,2016-01-05 06:01:18,2016-01-05 06:12:09,2,-73.985,40.735,-73.94500000000001,40.785000000000004,N,651
id3301953,2,2016-01-05 07:13:16,2016-01-05 07:22:28,3,-74.015,40.715,-74.005,40.74,N,552
id3611203,1,2016-01-05 08:35:38,2016-01-05 08:59:04,1,-73.985,40.755,-73.95,40.800000000000004,N,1406
id0090660,1,2016-01-05 07:37:14,2016-01-05 08:10:32,1,-74.005,40.75,-73.95,40.665,N,1998
id0211597,1,2016-01-05 08:38:40,2016-01-05 08:51:00,1,-73.97500000000001,40.76,-73.98,40.745,N,740
id2627180,2,2016-01-05 07:33:27,2016-01-05 07:35:25,6,-73.97500000000001,40.755,-73.97500000000001,40.765,N,118
id0198547,2,2016-01-05 08:01:03,2016-01-05 08:04:05,1,-73.965,40.765,-73.96000000000001,40.77,N,182
id2740057,2,2016-01-05 08:24:26,2016-01-05 08:40:37,3,-73.97500000000001,40.735,-73.99,40.74,N,971
id1682765,1,2016-01-05 08:59:40,2016-01-05 09:05:40,2,-73.995,40.76,-73.985,40.775,N,360
id0607759,2,2016-01-05 07:53:25,2016-01-05 08:00:08,2,-73.965,40.755,-73.98,40.765,N,403
id1297304,1,2016-01-05 08:58:35,2016-01-05 09:27:49,1,-74.01,40.74,-73.965,40.77,N,1754
id1360219,2,2016-01-05 08:04:01,2016-01-05 08:29:52,1,-73.87,40.775,-73.81,40.7,N,1551
id3440655,2,2016-01-05 08:49:19,2016-01-05 09:07:02,1,-73.95,40.785000000000004,-73.98,40.765,N,1063
id3938567,1,2016-01-05 08:26:27,2016-01-05 08:40:11,1,-73.985,40.74,-73.97500000000001,40.765,N,824
id2398211,1,2016-01-05 06:44:10,2016-01-05 06:55:29,1,-73.985,40.735,-73.95,40.775,N,679
id1762672,1,2016-01-05 07:20:09,2016-01-05 07:36:22,1,-73.955,40.775,-73.985,40.74,N,973
id1111068,2,2016-01-05 08:36:07,2016-01-05 08:43:28,3,-73.995,40.745,-73.99,40.75,N,441
id2941259,1,2016-01-05 07:37:39,2016-01-05 07:45:00,1,-73.965,40.765,-73.955,40.785000000000004,N,441
id1020390,2,2016-01-05 07:23:57,2016-01-05 07:30:12,1,-73.98,40.735,-73.98,40.745,N,375
id3172238,2,2016-01-05 08:01:12,2016-01-05 08:28:49,6,-73.98,40.77,-73.97500000000001,40.78,N,1657
id2353392,2,2016-01-05 07:29:42,2016-01-05 07:45:24,1,-74.01,40.72,-73.97500000000001,40.76,N,942
id3219532,1,2016-01-05 08:59:31,2016-01-05 09:07:35,1,-73.98,40.765,-73.985,40.775,N,484
id3186543,2,2016-01-05 08:57:26,2016-01-05 09:09:16,2,-73.985,40.74,-74.0,40.730000000000004,N,710
id2521857,2,2016-01-05 08:58:54,2016-01-05 09:06:45,1,-74.005,40.74,-73.995,40.75,N,471
id2043617,1,2016-01-05 07:27:52,2016-01-05 07:34:03,1,-73.96000000000001,40.800000000000004,-73.965,40.805,N,371
id1173037,2,2016-01-05 08:35:14,2016-01-05 08:43:32,1,-73.99,40.730000000000004,-74.005,40.725,N,498
id0938389,1,2016-01-05 07:01:52,2016-01-05 07:05:16,1,-73.955,40.77,-73.96000000000001,40.765,N,204
id2317725,1,2016-01-05 08:23:29,2016-01-05 08:36:09,1,-74.015,40.71,-74.0,40.725,N,760
id0082675,1,2016-01-05 08:53:45,2016-01-05 08:56:10,1,-73.985,40.77,-73.995,40.755,N,145
id2781868,2,2016-01-05 07:46:01,2016-01-05 07:52:57,1,-73.97500000000001,40.78,-73.995,40.755,N,416
id2521011,2,2016-01-05 06:46:51,2016-01-05 06:53:59,6,-73.98,40.75,-74.005,40.755,N,428
id2493071,2,2016-01-05 07:55:51,2016-01-05 08:00:13,1,-73.97500000000001,40.755,-73.98,40.75,N,262
id2528314,1,2016-01-05 07:51:29,2016-01-05 07:55:34,1,-73.965,40.77,-73.97,40.765,N,245
id2776699,2,2016-01-05 08:30:49,2016-01-05 08:38:57,1,-73.995,40.725,-74.01,40.71,N,488
id3631345,2,2016-01-05 08:54:40,2016-01-05 09:13:28,5,-73.955,40.765,-73.98,40.745,N,1128
id0925282,1,2016-01-05 08:59:39,2016-01-05 09:12:56,1,-73.98,40.77,-73.98,40.755,N,797
id2822170,1,2016-01-05 08:12:00,2016-01-05 08:26:33,1,-73.955,40.775,-73.98,40.755,N,873
id1291187,2,2016-01-05 07:08:45,2016-01-05 07:12:36,1,-73.965,40.765,-73.955,40.775,N,231
id2859980,1,2016-01-05 07:25:09,2016-01-05 07:29:18,1,-73.98,40.730000000000004,-73.97500000000001,40.745,N,249
id2821960,1,2016-01-05 06:59:35,2016-01-05 07:09:33,2,-73.95,40.775,-73.97,40.76,N,598
id0202371,1,2016-01-05 08:48:44,2016-01-05 09:05:02,1,-73.995,40.735,-74.01,40.715,N,978
id2902837,1,2016-01-05 08:34:19,2016-01-05 08:38:18,2,-74.01,40.72,-74.0,40.730000000000004,N,239
id1199195,1,2016-01-05 08:23:57,2016-01-05 08:38:28,1,-73.96000000000001,40.78,-73.97500000000001,40.76,N,871
id0131488,1,2016-01-05 07:16:56,2016-01-05 07:20:14,1,-73.98,40.745,-73.99,40.74,N,198
id0828789,1,2016-01-05 06:23:30,2016-01-05 06:33:06,1,-73.95,40.775,-73.98,40.76,N,576
id3822998,2,2016-01-05 07:54:48,2016-01-05 07:58:30,3,-74.005,40.72,-74.005,40.730000000000004,N,222
id0583732,1,2016-01-05 07:20:42,2016-01-05 07:26:27,2,-73.98,40.785000000000004,-73.97,40.79,N,345
id0746870,2,2016-01-05 07:56:41,2016-01-05 08:19:53,1,-73.94,40.795,-74.0,40.715,N,1392
id1732813,1,2016-01-05 08:32:20,2016-01-05 09:09:08,1,-73.95,40.785000000000004,-73.995,40.755,N,2208
id2810342,1,2016-01-05 06:54:42,2016-01-05 07:00:21,1,-73.99,40.75,-73.985,40.745,N,339
id1443257,2,2016-01-05 07:25:13,2016-01-05 07:34:25,2,-73.995,40.745,-74.01,40.72,N,552
id1840279,1,2016-01-05 08:45:38,2016-01-05 08:50:17,1,-73.965,40.765,-73.96000000000001,40.77,N,279
id3051558,1,2016-01-05 07:39:13,2016-01-05 07:50:36,1,-73.99,40.755,-73.97,40.76,N,683
id3738520,1,2016-01-05 06:45:38,2016-01-05 06:56:25,1,-73.955,40.77,-73.94,40.805,N,647
id2085872,1,2016-01-05 07:03:48,2016-01-05 07:03:54,1,-74.01,40.715,-74.01,40.715,N,6
id1277137,2,2016-01-05 07:15:54,2016-01-05 08:26:12,1,-73.78,40.645,-73.98,40.79,N,4218
id0232860,1,2016-01-05 08:34:16,2016-01-05 09:51:46,1,-73.78,40.645,-73.97500000000001,40.755,N,4650
id3370863,2,2016-01-05 06:51:44,2016-01-05 06:58:22,4,-73.98,40.74,-73.995,40.730000000000004,N,398
id0687040,1,2016-01-05 08:44:22,2016-01-05 08:53:09,1,-73.98,40.74,-73.995,40.735,N,527
id2807971,2,2016-01-05 07:11:36,2016-01-05 07:20:15,1,-73.96000000000001,40.815,-73.97,40.79,N,519
id1782832,2,2016-01-05 07:46:17,2016-01-05 07:51:59,2,-73.97,40.755,-73.985,40.76,N,342
id3694704,2,2016-01-05 06:59:10,2016-01-05 07:03:57,1,-73.995,40.745,-74.005,40.74,N,287
id3289672,2,2016-01-05 08:51:11,2016-01-05 08:58:58,2,-73.99,40.735,-73.985,40.72,N,467
id1429959,1,2016-01-05 06:39:51,2016-01-05 06:48:25,1,-73.965,40.765,-73.98,40.745,N,514
id1773128,1,2016-01-05 07:58:03,2016-01-05 07:58:36,3,-73.93,40.795,-73.93,40.795,N,33
id2576659,2,2016-01-05 08:35:12,2016-01-05 08:58:11,1,-73.98,40.735,-73.985,40.75,N,1379
id1587450,2,2016-01-05 07:29:20,2016-01-05 07:36:20,5,-73.96000000000001,40.78,-73.97500000000001,40.765,N,420
id0175110,1,2016-01-05 08:07:40,2016-01-05 08:11:21,1,-74.0,40.725,-73.995,40.74,N,221
id1453433,1,2016-01-05 06:12:55,2016-01-05 06:29:30,1,-73.995,40.75,-73.955,40.765,N,995
id0317100,2,2016-01-05 08:26:26,2016-01-05 08:37:18,1,-73.96000000000001,40.765,-73.98,40.76,N,652
id0815989,1,2016-01-05 07:00:01,2016-01-05 07:03:36,1,-74.005,40.735,-74.005,40.74,N,215
id0081576,2,2016-01-05 07:41:59,2016-01-05 07:44:50,1,-73.97500000000001,40.75,-73.985,40.745,N,171
id0425274,1,2016-01-05 08:42:38,2016-01-05 08:45:11,1,-74.005,40.730000000000004,-74.0,40.735,N,153
id2580577,1,2016-01-05 08:06:54,2016-01-05 08:34:01,2,-73.87,40.775,-73.99,40.71,N,1627
id3723649,2,2016-01-05 07:53:48,2016-01-05 08:15:46,1,-73.99,40.75,-73.955,40.765,N,1318
id2610072,1,2016-01-05 07:44:15,2016-01-05 07:56:48,1,-73.995,40.75,-74.015,40.71,N,753
id0558721,2,2016-01-05 08:59:34,2016-01-05 09:02:52,2,-73.995,40.75,-74.0,40.755,N,198
id2439671,2,2016-01-05 06:40:32,2016-01-05 07:30:36,2,-73.78,40.645,-73.97,40.785000000000004,N,3004
id3407491,1,2016-01-05 06:45:20,2016-01-05 06:56:57,1,-73.94,40.79,-73.955,40.77,N,697
id3958842,1,2016-01-05 08:52:41,2016-01-05 09:17:42,1,-74.01,40.705,-74.01,40.715,N,1501
id1460762,1,2016-01-05 08:26:14,2016-01-05 08:49:54,1,-73.97,40.79,-73.97,40.76,N,1420
id1916438,2,2016-01-05 08:26:04,2016-01-05 08:33:29,1,-73.995,40.755,-73.995,40.745,N,445
id3342903,1,2016-01-05 07:49:40,2016-01-05 08:05:26,1,-73.965,40.79,-73.99,40.775,N,946
id1972275,1,2016-01-05 07:38:50,2016-01-05 08:01:28,1,-73.955,40.765,-73.97,40.79,N,1358
id3509792,2,2016-01-05 08:37:21,2016-01-05 08:52:40,5,-73.99,40.75,-74.005,40.715,N,919
id1621212,2,2016-01-05 07:47:35,2016-01-05 07:54:10,1,-73.995,40.765,-73.98,40.76,N,395
id1594635,2,2016-01-05 07:40:28,2016-01-05 07:55:26,1,-73.965,40.755,-74.01,40.705,N,898
id3267701,1,2016-01-05 06:44:22,2016-01-05 06:55:56,1,-73.985,40.74,-73.955,40.765,N,694
id2295381,2,2016-01-05 08:54:22,2016-01-05 09:01:47,5,-74.01,40.725,-74.005,40.74,N,445
id3541530,2,2016-01-05 08:24:13,2016-01-05 08:29:33,2,-73.99,40.755,-73.99,40.77,N,320
id2637139,2,2016-01-05 07:06:53,2016-01-05 07:35:36,1,-74.01,40.74,-74.18,40.695,N,1723
id2420386,2,2016-01-05 07:36:18,2016-01-05 07:52:22,1,-73.97,40.795,-73.91,40.845,N,964
id0712083,2,2016-01-05 06:58:32,2016-01-05 07:07:51,1,-73.99,40.74,-73.98,40.765,N,559
id2882524,2,2016-01-05 07:44:06,2016-01-05 07:47:15,1,-73.97500000000001,40.755,-73.97,40.76,N,189
id0955259,2,2016-01-05 08:09:23,2016-01-05 08:17:13,3,-73.985,40.74,-73.97,40.76,N,470
id2688769,1,2016-01-05 06:16:56,2016-01-05 06:25:08,1,-73.985,40.745,-73.965,40.77,N,492
id3757063,1,2016-01-05 07:03:18,2016-01-05 07:09:21,1,-73.97500000000001,40.755,-73.97500000000001,40.74,N,363
id3654171,2,2016-01-05 06:56:28,2016-01-05 07:07:24,1,-73.96000000000001,40.800000000000004,-73.96000000000001,40.775,N,656
id3737974,1,2016-01-05 07:20:53,2016-01-05 07:34:30,1,-73.95,40.82,-73.97500000000001,40.785000000000004,N,817
id3056970,2,2016-01-05 07:52:08,2016-01-05 08:10:35,5,-73.94500000000001,40.775,-73.99,40.735,N,1107
id0094488,2,2016-01-05 07:45:54,2016-01-05 08:17:12,4,-73.875,40.775,-73.98,40.755,N,1878
id1969612,1,2016-01-05 07:54:07,2016-01-05 08:02:33,1,-73.965,40.765,-73.96000000000001,40.78,N,506
id2313733,2,2016-01-05 07:26:09,2016-01-05 07:31:08,2,-73.94,40.815,-73.94500000000001,40.805,N,299
id0349783,2,2016-01-05 08:57:58,2016-01-05 09:04:41,1,-73.965,40.77,-73.955,40.785000000000004,N,403
id3260744,2,2016-01-05 07:34:10,2016-01-05 07:40:53,5,-73.96000000000001,40.775,-73.97,40.755,N,403
id1067846,1,2016-01-05 08:16:22,2016-01-05 08:23:18,1,-73.995,40.74,-73.98,40.745,N,416
id2441700,2,2016-01-05 08:07:06,2016-01-05 08:23:50,1,-74.005,40.74,-73.97,40.765,N,1004
id1140447,1,2016-01-05 06:13:01,2016-01-05 06:18:33,1,-73.99,40.75,-73.98,40.735,N,332
id2230241,1,2016-01-05 08:28:50,2016-01-05 08:37:32,3,-73.99,40.725,-74.005,40.735,N,522
id2837269,2,2016-01-05 08:40:30,2016-01-05 08:44:25,5,-73.97,40.755,-73.965,40.76,N,235
id0745938,1,2016-01-05 08:10:30,2016-01-05 08:37:14,1,-73.99,40.72,-73.96000000000001,40.77,N,1604
id2364749,1,2016-01-05 08:28:10,2016-01-05 08:45:37,1,-73.99,40.76,-74.015,40.71,N,1047
id3956657,2,2016-01-05 06:00:29,2016-01-05 06:49:57,6,-73.905,40.665,-73.985,40.75,N,2968
id2872649,1,2016-01-05 08:26:27,2016-01-05 08:40:35,1,-73.97500000000001,40.735,-73.985,40.75,N,848
id0170598,1,2016-01-05 06:36:00,2016-01-05 06:42:39,1,-73.94500000000001,40.775,-73.97,40.755,N,399
id0459857,1,2016-01-05 08:44:42,2016-01-05 08:52:02,1,-74.0,40.745,-73.99,40.75,N,440
id2389225,1,2016-01-05 08:47:01,2016-01-05 08:47:27,1,-73.97500000000001,40.76,-73.97500000000001,40.76,N,26
id0657201,2,2016-01-05 08:47:59,2016-01-05 09:02:06,2,-73.985,40.765,-73.965,40.765,N,847
id3836408,2,2016-01-05 06:52:43,2016-01-05 06:58:30,1,-73.97,40.78,-73.955,40.78,N,347
id0129516,2,2016-01-05 07:35:44,2016-01-05 07:52:19,1,-73.99,40.75,-73.97,40.75,N,995
id2234059,2,2016-01-05 08:06:28,2016-01-05 08:20:00,1,-73.94500000000001,40.835,-73.94,40.81,N,812
id2116731,2,2016-01-05 07:07:25,2016-01-05 07:15:13,5,-73.96000000000001,40.775,-73.98,40.765,N,468
id1831004,2,2016-01-05 06:11:55,2016-01-05 06:20:15,1,-73.97,40.800000000000004,-73.98,40.765,N,500
id0661617,1,2016-01-05 07:42:38,2016-01-05 08:11:02,1,-73.965,40.775,-73.95,40.83,N,1704
id1371457,2,2016-01-05 06:29:22,2016-01-05 06:36:18,2,-73.99,40.735,-73.97500000000001,40.755,N,416
id0131630,1,2016-01-05 06:08:27,2016-01-05 06:16:25,1,-73.995,40.75,-73.98,40.75,N,478
id3309247,1,2016-01-05 06:20:58,2016-01-05 06:27:22,1,-73.99,40.755,-73.97500000000001,40.76,N,384
id1323766,1,2016-01-05 08:44:58,2016-01-05 08:57:49,1,-73.985,40.74,-74.005,40.725,N,771
id0190618,2,2016-01-05 08:59:52,2016-01-05 09:06:31,1,-73.95,40.785000000000004,-73.955,40.79,N,399
id2200092,2,2016-01-05 07:17:33,2016-01-05 07:22:25,1,-73.98,40.785000000000004,-73.99,40.78,N,292
id0609447,2,2016-01-05 07:47:50,2016-01-05 07:53:43,3,-73.985,40.695,-73.99,40.7,N,353
id2879575,1,2016-01-05 08:52:18,2016-01-05 09:16:28,1,-73.94,40.805,-73.97500000000001,40.75,N,1450
id2252833,1,2016-01-05 07:32:11,2016-01-05 07:39:16,1,-73.99,40.75,-73.985,40.745,N,425
id0894653,1,2016-01-05 06:15:13,2016-01-05 07:12:19,2,-73.775,40.645,-73.97,40.76,N,3426
id0504145,2,2016-01-05 08:52:51,2016-01-05 09:18:17,1,-73.98,40.775,-73.97,40.76,N,1526
id1079300,2,2016-01-05 06:48:24,2016-01-05 07:07:21,1,-73.985,40.77,-74.01,40.705,N,1137
id3487056,2,2016-01-05 07:54:33,2016-01-05 08:19:19,1,-74.005,40.74,-73.97500000000001,40.75,N,1486
