id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0828038,1,2016-01-04 08:17:58,2016-01-04 08:28:52,1,-74.01,40.74,-73.985,40.755,N,654
id1477690,2,2016-01-04 08:13:04,2016-01-04 08:24:49,5,-74.0,40.755,-73.985,40.75,N,705
id2600910,1,2016-01-04 08:39:43,2016-01-04 08:51:39,1,-73.985,40.730000000000004,-73.97500000000001,40.75,N,716
id1424089,1,2016-01-04 08:45:18,2016-01-04 08:56:12,1,-73.985,40.74,-73.97,40.765,N,654
id1334785,2,2016-01-04 07:47:00,2016-01-04 07:53:22,6,-73.94500000000001,40.795,-73.94,40.805,N,382
id3585247,2,2016-01-04 07:18:00,2016-01-04 07:41:47,6,-73.955,40.77,-73.955,40.78,N,1427
id0727941,2,2016-01-04 07:59:21,2016-01-04 08:22:11,1,-73.96000000000001,40.775,-73.96000000000001,40.805,N,1370
id2643119,1,2016-01-04 06:39:34,2016-01-04 06:44:26,1,-73.97500000000001,40.755,-73.985,40.76,N,292
id3308412,1,2016-01-04 08:18:09,2016-01-04 08:24:04,1,-73.985,40.74,-73.995,40.74,N,355
id1598905,1,2016-01-04 06:44:53,2016-01-04 06:58:35,1,-74.005,40.745,-73.985,40.695,N,822
id3032337,2,2016-01-04 08:44:31,2016-01-04 08:52:35,1,-73.965,40.76,-73.98,40.76,N,484
id2129158,1,2016-01-04 06:10:17,2016-01-04 06:17:01,1,-73.99,40.75,-73.96000000000001,40.775,N,404
id1537069,1,2016-01-04 08:55:45,2016-01-04 09:21:51,2,-73.98,40.765,-74.015,40.715,N,1566
id3421482,2,2016-01-04 07:04:28,2016-01-04 07:12:26,1,-74.015,40.715,-74.015,40.72,N,478
id0266140,1,2016-01-04 08:37:23,2016-01-04 09:27:12,2,-73.78,40.645,-73.98,40.730000000000004,N,2989
id1927033,1,2016-01-04 07:30:12,2016-01-04 07:39:36,1,-73.955,40.78,-73.98,40.745,N,564
id3369847,1,2016-01-04 08:54:44,2016-01-04 09:13:07,2,-73.985,40.75,-73.96000000000001,40.765,N,1103
id1929932,1,2016-01-04 08:47:16,2016-01-04 08:59:32,1,-73.995,40.76,-74.01,40.735,N,736
id0411095,2,2016-01-04 07:56:07,2016-01-04 08:14:22,1,-73.98,40.755,-74.005,40.72,N,1095
id0973403,1,2016-01-04 07:33:12,2016-01-04 07:53:37,1,-73.97500000000001,40.785000000000004,-74.015,40.715,N,1225
id1729725,1,2016-01-04 07:35:34,2016-01-04 07:50:28,1,-73.95,40.78,-74.01,40.705,N,894
id1662397,2,2016-01-04 07:59:09,2016-01-04 08:11:12,1,-73.96000000000001,40.76,-74.015,40.715,N,723
id1544662,2,2016-01-04 06:54:08,2016-01-04 06:59:28,1,-73.97500000000001,40.75,-73.98,40.735,N,320
id2793916,1,2016-01-04 08:07:33,2016-01-04 08:18:25,1,-73.955,40.775,-73.97500000000001,40.76,N,652
id0279217,1,2016-01-04 08:42:36,2016-01-04 08:52:15,1,-73.985,40.735,-73.985,40.75,N,579
id1994844,1,2016-01-04 08:34:13,2016-01-04 08:42:00,1,-73.985,40.77,-73.98,40.75,N,467
id2377299,2,2016-01-04 07:46:30,2016-01-04 07:51:08,1,-73.965,40.765,-73.97,40.765,N,278
id0680525,1,2016-01-04 07:20:03,2016-01-04 07:25:12,1,-73.96000000000001,40.775,-73.955,40.785000000000004,N,309
id0912284,1,2016-01-04 07:47:07,2016-01-04 07:53:12,1,-74.0,40.745,-73.99,40.75,Y,365
id2205823,2,2016-01-04 07:42:10,2016-01-04 07:48:47,1,-73.995,40.75,-73.985,40.755,N,397
id1533322,1,2016-01-04 08:44:24,2016-01-04 08:54:50,1,-73.97,40.755,-73.98,40.74,N,626
id0859490,2,2016-01-04 08:21:23,2016-01-04 08:26:56,1,-73.96000000000001,40.77,-73.955,40.785000000000004,N,333
id1307081,2,2016-01-04 08:33:35,2016-01-04 08:49:57,1,-73.98,40.78,-73.97,40.765,N,982
id1409500,2,2016-01-04 07:48:29,2016-01-04 07:58:53,1,-73.985,40.77,-74.005,40.75,N,624
id2979747,1,2016-01-04 08:51:23,2016-01-04 08:58:09,1,-73.965,40.79,-73.955,40.79,N,406
id2016837,2,2016-01-04 08:08:46,2016-01-04 08:14:50,5,-73.99,40.75,-73.99,40.74,N,364
id1965716,2,2016-01-04 07:08:24,2016-01-04 08:25:56,1,-73.78,40.645,-74.01,40.705,N,4652
id1091768,2,2016-01-04 07:41:20,2016-01-04 07:50:56,1,-74.005,40.730000000000004,-73.985,40.76,N,576
id3953793,2,2016-01-04 08:28:25,2016-01-04 08:37:05,1,-73.99,40.730000000000004,-73.99,40.74,N,520
id1171607,1,2016-01-04 07:04:13,2016-01-04 07:08:01,1,-73.965,40.76,-73.97,40.765,N,228
id3604135,2,2016-01-04 07:51:40,2016-01-04 07:58:06,1,-73.96000000000001,40.78,-73.955,40.785000000000004,N,386
id0666540,1,2016-01-04 07:17:14,2016-01-04 08:25:54,1,-73.775,40.645,-73.94,40.795,N,4120
id0086341,2,2016-01-04 06:27:06,2016-01-04 06:50:36,1,-73.98,40.77,-73.86,40.77,N,1410
id1220168,1,2016-01-04 07:14:53,2016-01-04 07:24:27,1,-73.98,40.735,-74.015,40.715,N,574
id1345612,1,2016-01-04 08:48:35,2016-01-04 09:26:50,1,-73.775,40.645,-73.97,40.75,N,2295
id3662176,1,2016-01-04 06:00:29,2016-01-04 06:13:15,1,-73.97500000000001,40.785000000000004,-73.94500000000001,40.84,N,766
id2495969,2,2016-01-04 06:42:23,2016-01-04 06:59:51,5,-74.015,40.72,-73.97,40.76,N,1048
id3819645,1,2016-01-04 08:28:23,2016-01-04 09:33:05,1,-73.775,40.645,-74.0,40.74,N,3882
id3403068,2,2016-01-04 07:34:44,2016-01-04 07:45:15,1,-74.005,40.705,-74.015,40.715,N,631
id2106194,1,2016-01-04 06:33:17,2016-01-04 06:40:39,1,-73.99,40.75,-73.97500000000001,40.74,N,442
id0420375,2,2016-01-04 08:11:25,2016-01-04 08:28:49,5,-73.98,40.78,-73.97500000000001,40.76,N,1044
id3336906,1,2016-01-04 07:27:45,2016-01-04 07:35:20,1,-73.96000000000001,40.765,-73.97500000000001,40.755,N,455
id2201600,1,2016-01-04 08:36:17,2016-01-04 08:47:00,1,-73.985,40.755,-73.97500000000001,40.755,N,643
id1728465,1,2016-01-04 07:33:44,2016-01-04 07:47:27,1,-73.955,40.775,-73.985,40.755,N,823
id2666636,1,2016-01-04 08:35:28,2016-01-04 08:44:28,1,-73.965,40.765,-73.97500000000001,40.76,N,540
id2681248,1,2016-01-04 08:13:50,2016-01-04 08:23:10,1,-73.98,40.775,-73.965,40.765,N,560
id2647237,1,2016-01-04 07:08:44,2016-01-04 07:22:31,1,-73.99,40.755,-73.965,40.765,N,827
id1856250,1,2016-01-04 07:21:19,2016-01-04 07:35:54,1,-73.985,40.730000000000004,-73.985,40.755,N,875
id1457718,1,2016-01-04 07:58:26,2016-01-04 08:15:17,1,-73.955,40.775,-73.995,40.755,N,1011
id3253878,1,2016-01-04 07:55:38,2016-01-04 07:56:18,1,-73.775,40.645,-73.775,40.645,N,40
id0311045,2,2016-01-04 07:03:54,2016-01-04 07:41:39,1,-73.985,40.76,-73.87,40.775,N,2265
id3720290,2,2016-01-04 08:15:11,2016-01-04 08:27:14,1,-74.0,40.74,-73.985,40.765,N,723
id0775735,1,2016-01-04 08:44:37,2016-01-04 08:53:40,1,-73.97,40.785000000000004,-73.95,40.79,N,543
id3244068,2,2016-01-04 08:19:44,2016-01-04 08:28:31,2,-73.985,40.765,-73.98,40.755,N,527
id1437972,2,2016-01-04 08:32:44,2016-01-04 08:51:49,1,-73.965,40.79,-74.01,40.745,N,1145
id0775438,1,2016-01-04 08:54:19,2016-01-04 09:22:12,1,-73.865,40.77,-73.985,40.74,N,1673
id3566133,1,2016-01-04 07:25:32,2016-01-04 07:30:51,1,-74.0,40.71,-74.0,40.715,N,319
id0288366,2,2016-01-04 07:19:16,2016-01-04 07:23:06,1,-73.95,40.78,-73.94500000000001,40.785000000000004,N,230
id2951499,2,2016-01-04 08:22:39,2016-01-04 08:53:53,1,-73.87,40.775,-73.97500000000001,40.75,N,1874
id0466780,2,2016-01-04 06:53:42,2016-01-04 07:14:34,2,-73.98,40.755,-73.865,40.77,N,1252
id3712940,1,2016-01-04 07:40:55,2016-01-04 07:46:44,1,-73.985,40.755,-73.985,40.745,N,349
id3216614,1,2016-01-04 06:47:11,2016-01-04 06:50:05,1,-73.965,40.76,-73.955,40.765,N,174
id1999448,1,2016-01-04 08:35:37,2016-01-04 08:56:00,1,-73.96000000000001,40.765,-73.99,40.75,N,1223
id3832176,2,2016-01-04 08:22:42,2016-01-04 08:27:27,1,-73.96000000000001,40.765,-73.97,40.76,N,285
id3142361,2,2016-01-04 08:25:13,2016-01-04 08:35:36,4,-73.98,40.765,-73.985,40.755,N,623
id1085953,2,2016-01-04 08:12:55,2016-01-04 08:20:37,1,-73.97500000000001,40.745,-73.955,40.77,N,462
id2630222,2,2016-01-04 07:05:30,2016-01-04 07:10:11,2,-74.005,40.735,-74.01,40.72,N,281
id3685270,1,2016-01-04 06:18:37,2016-01-04 06:30:27,1,-73.995,40.755,-73.97500000000001,40.74,N,710
id2699874,1,2016-01-04 08:30:17,2016-01-04 08:44:07,1,-73.96000000000001,40.78,-73.97500000000001,40.76,N,830
id0259870,2,2016-01-04 07:33:25,2016-01-04 07:39:52,1,-73.965,40.755,-73.97500000000001,40.755,N,387
id1491608,2,2016-01-04 07:24:29,2016-01-04 07:37:34,5,-73.985,40.730000000000004,-73.97,40.755,N,785
id2031135,2,2016-01-04 07:46:49,2016-01-04 07:56:06,1,-73.99,40.755,-73.995,40.74,N,557
id2877869,1,2016-01-04 08:45:50,2016-01-04 08:58:17,1,-73.96000000000001,40.78,-73.95,40.765,N,747
id1518926,1,2016-01-04 08:55:00,2016-01-04 09:17:58,1,-73.955,40.77,-73.985,40.755,N,1378
id1262512,2,2016-01-04 06:06:53,2016-01-04 06:12:51,3,-73.97500000000001,40.75,-73.97500000000001,40.76,N,358
id2772866,1,2016-01-04 08:55:13,2016-01-04 08:58:35,1,-73.985,40.745,-73.995,40.745,N,202
id1777275,2,2016-01-04 08:32:52,2016-01-04 09:04:28,1,-73.955,40.78,-73.99,40.730000000000004,N,1896
id0437689,1,2016-01-04 08:59:10,2016-01-04 09:17:19,1,-73.99,40.77,-74.005,40.725,N,1089
id1624320,2,2016-01-04 08:19:09,2016-01-04 08:32:56,1,-73.98,40.735,-73.985,40.755,N,827
id0890281,2,2016-01-04 08:31:07,2016-01-04 08:35:35,5,-73.98,40.755,-73.97500000000001,40.765,N,268
id2586182,2,2016-01-04 08:53:58,2016-01-04 09:09:27,2,-73.965,40.76,-73.985,40.755,N,929
id0319496,1,2016-01-04 08:30:10,2016-01-04 08:38:24,1,-73.985,40.74,-73.98,40.755,N,494
id3725134,1,2016-01-04 08:08:02,2016-01-04 08:14:45,1,-73.985,40.755,-73.99,40.74,N,403
id2890649,2,2016-01-04 08:29:14,2016-01-04 08:33:05,2,-73.985,40.74,-73.985,40.745,N,231
id3550658,2,2016-01-04 06:44:50,2016-01-04 06:50:24,6,-73.995,40.730000000000004,-73.97500000000001,40.75,N,334
id2657820,2,2016-01-04 07:13:07,2016-01-04 07:22:57,5,-74.0,40.74,-73.97500000000001,40.76,N,590
id2578435,2,2016-01-04 07:33:13,2016-01-04 07:40:23,1,-73.97500000000001,40.765,-73.99,40.75,N,430
id1295589,2,2016-01-04 06:59:02,2016-01-04 07:10:39,1,-74.0,40.69,-74.01,40.705,N,697
id1961686,2,2016-01-04 07:27:36,2016-01-04 07:35:59,1,-73.985,40.745,-73.97500000000001,40.745,N,503
id1362431,1,2016-01-04 08:25:34,2016-01-04 08:42:04,1,-73.92,40.745,-73.97,40.7,N,990
id3499580,2,2016-01-04 08:03:49,2016-01-04 08:04:33,1,-73.785,40.645,-73.78,40.645,N,44
id3317588,1,2016-01-04 07:11:04,2016-01-04 07:17:49,1,-73.97500000000001,40.74,-73.97500000000001,40.735,N,405
id1178720,1,2016-01-04 08:08:04,2016-01-04 08:13:04,1,-74.0,40.675000000000004,-74.01,40.675000000000004,N,300
id3294122,2,2016-01-04 07:30:53,2016-01-04 07:34:08,1,-73.995,40.76,-73.985,40.77,N,195
id0989688,1,2016-01-04 06:23:33,2016-01-04 06:30:41,1,-73.99,40.75,-73.97500000000001,40.74,N,428
id2913145,2,2016-01-04 08:42:12,2016-01-04 08:43:29,1,-73.965,40.76,-73.97,40.76,N,77
id1695883,1,2016-01-04 08:32:46,2016-01-04 08:42:25,1,-73.985,40.730000000000004,-73.985,40.74,N,579
id1760312,2,2016-01-04 07:58:34,2016-01-04 08:05:30,1,-74.0,40.74,-73.985,40.735,N,416
id0517857,2,2016-01-04 06:25:19,2016-01-04 06:34:00,1,-73.985,40.730000000000004,-73.99,40.75,N,521
id3147684,2,2016-01-04 08:47:25,2016-01-04 08:53:36,5,-73.97,40.785000000000004,-73.98,40.77,N,371
id1968075,2,2016-01-04 07:48:31,2016-01-04 07:56:32,1,-73.98,40.77,-73.98,40.755,N,481
id3275635,1,2016-01-04 06:56:43,2016-01-04 07:02:27,1,-73.94500000000001,40.775,-73.96000000000001,40.77,N,344
id1413975,1,2016-01-04 06:16:31,2016-01-04 06:21:38,1,-74.005,40.730000000000004,-74.01,40.71,N,307
id3061008,2,2016-01-04 06:04:28,2016-01-04 06:08:05,1,-73.99,40.75,-73.98,40.755,N,217
id3337215,1,2016-01-04 08:26:33,2016-01-04 08:44:37,1,-73.94500000000001,40.775,-73.97,40.76,N,1084
id3267855,1,2016-01-04 07:01:28,2016-01-04 07:27:34,1,-73.865,40.77,-73.965,40.775,N,1566
id1648195,1,2016-01-04 07:53:26,2016-01-04 08:06:00,1,-73.99,40.75,-73.98,40.75,N,754
id2355319,2,2016-01-04 07:28:56,2016-01-04 07:57:26,1,-73.995,40.735,-73.955,40.785000000000004,N,1710
id1545626,2,2016-01-04 08:29:20,2016-01-04 08:35:30,1,-73.96000000000001,40.77,-73.97,40.765,N,370
id0241861,1,2016-01-04 06:23:24,2016-01-04 06:32:47,1,-73.97,40.785000000000004,-73.985,40.755,N,563
id3028865,1,2016-01-04 08:31:27,2016-01-04 08:53:19,1,-73.965,40.79,-73.97,40.765,N,1312
id1607846,1,2016-01-04 07:38:05,2016-01-04 07:45:07,1,-73.965,40.77,-73.98,40.765,N,422
id0143017,1,2016-01-04 07:05:08,2016-01-04 07:09:05,1,-73.97500000000001,40.755,-73.98,40.765,N,237
id2239290,2,2016-01-04 07:25:27,2016-01-04 07:31:08,1,-73.99,40.74,-73.97500000000001,40.74,N,341
id1403198,2,2016-01-04 07:07:30,2016-01-04 07:10:24,6,-73.99,40.725,-73.98,40.725,N,174
id0508580,2,2016-01-04 07:23:13,2016-01-04 07:26:20,2,-73.99,40.75,-73.98,40.745,N,187
id0998526,2,2016-01-04 08:47:10,2016-01-04 09:11:21,1,-73.99,40.755,-73.955,40.79,N,1451
id2378826,2,2016-01-04 08:03:52,2016-01-04 08:27:38,4,-73.985,40.755,-73.86,40.77,N,1426
id2555597,2,2016-01-04 07:53:02,2016-01-04 07:56:54,1,-73.97500000000001,40.795,-73.98,40.785000000000004,N,232
id2135340,1,2016-01-04 06:56:03,2016-01-04 07:06:01,1,-73.995,40.75,-73.97,40.76,N,598
id1446911,2,2016-01-04 06:16:09,2016-01-04 06:25:28,2,-73.99,40.755,-73.955,40.765,N,559
id3441399,1,2016-01-04 08:39:56,2016-01-04 09:25:57,1,-73.875,40.775,-74.015,40.71,N,2761
id3704581,1,2016-01-04 08:47:39,2016-01-04 09:04:59,1,-73.97500000000001,40.755,-73.985,40.755,N,1040
id2108625,1,2016-01-04 08:24:03,2016-01-04 08:36:03,2,-73.98,40.765,-73.985,40.745,N,720
id1735637,2,2016-01-04 06:55:39,2016-01-04 06:59:50,6,-73.96000000000001,40.77,-73.97,40.765,N,251
id1784658,2,2016-01-04 08:48:41,2016-01-04 09:00:12,1,-73.955,40.78,-73.97500000000001,40.755,N,691
id3504337,1,2016-01-04 07:34:06,2016-01-04 07:43:08,1,-73.98,40.785000000000004,-73.955,40.785000000000004,N,542
id2943313,1,2016-01-04 06:19:56,2016-01-04 06:26:21,1,-73.965,40.765,-73.97500000000001,40.75,N,385
id3071111,2,2016-01-04 08:37:12,2016-01-04 08:43:36,6,-74.005,40.735,-73.995,40.735,N,384
id0850552,2,2016-01-04 06:44:51,2016-01-04 06:52:30,2,-73.97500000000001,40.75,-74.005,40.755,N,459
id2138505,2,2016-01-04 06:43:36,2016-01-04 06:50:23,1,-73.99,40.755,-73.97500000000001,40.76,N,407
id3712671,1,2016-01-04 07:39:33,2016-01-04 07:54:40,1,-73.955,40.77,-73.98,40.785000000000004,N,907
id2612775,2,2016-01-04 06:34:09,2016-01-04 06:48:46,4,-74.0,40.76,-73.955,40.765,N,877
id2178591,2,2016-01-04 08:04:17,2016-01-04 08:18:01,1,-73.99,40.74,-73.97500000000001,40.755,N,824
id1411743,2,2016-01-04 07:49:11,2016-01-04 08:06:16,1,-74.015,40.71,-73.985,40.74,N,1025
id2754879,2,2016-01-04 06:52:26,2016-01-04 07:11:44,6,-73.98,40.775,-73.985,40.735,N,1158
id3587878,1,2016-01-04 06:34:05,2016-01-04 06:44:37,1,-73.99,40.755,-73.96000000000001,40.765,N,632
id3269150,2,2016-01-04 07:18:09,2016-01-04 07:24:34,1,-74.0,40.745,-73.98,40.755,N,385
id2212001,1,2016-01-04 08:11:10,2016-01-04 08:19:34,1,-73.965,40.755,-73.98,40.755,N,504
id3904222,1,2016-01-04 07:20:36,2016-01-04 07:57:17,1,-74.0,40.72,-73.955,40.665,N,2201
id2435414,2,2016-01-04 08:29:31,2016-01-04 08:42:57,1,-73.99,40.75,-73.965,40.775,N,806
id2932545,1,2016-01-04 07:13:25,2016-01-04 07:20:52,1,-73.98,40.725,-74.0,40.74,N,447
id1086702,1,2016-01-04 07:18:54,2016-01-04 07:24:51,1,-73.955,40.765,-73.97,40.755,N,357
id0365108,2,2016-01-04 07:32:53,2016-01-04 07:38:59,1,-73.95,40.785000000000004,-73.94,40.805,N,366
id0518764,2,2016-01-04 06:14:50,2016-01-04 06:21:50,1,-73.775,40.645,-73.8,40.665,N,420
id3933617,1,2016-01-04 08:36:09,2016-01-04 08:46:46,1,-73.875,40.775,-73.875,40.75,N,637
id0740949,2,2016-01-04 07:40:58,2016-01-04 07:41:22,1,-73.965,40.76,-73.965,40.76,N,24
id3246585,1,2016-01-04 07:25:03,2016-01-04 07:37:50,1,-73.94500000000001,40.775,-73.985,40.745,N,767
id1452883,1,2016-01-04 08:04:16,2016-01-04 08:06:45,1,-74.005,40.75,-74.0,40.75,N,149
id3182174,1,2016-01-04 08:18:56,2016-01-04 08:20:19,1,-73.955,40.775,-73.955,40.77,N,83
id2718976,1,2016-01-04 06:44:17,2016-01-04 06:49:53,1,-73.985,40.730000000000004,-73.97500000000001,40.725,N,336
id1281755,1,2016-01-04 06:58:38,2016-01-04 07:20:28,2,-73.97500000000001,40.755,-73.87,40.775,N,1310
id2081500,1,2016-01-04 06:43:47,2016-01-04 06:47:49,1,-73.96000000000001,40.76,-73.96000000000001,40.775,N,242
id1420462,1,2016-01-04 08:57:41,2016-01-04 09:13:32,1,-73.965,40.765,-73.985,40.74,N,951
id0524379,1,2016-01-04 08:19:28,2016-01-04 08:22:39,1,-73.955,40.77,-73.96000000000001,40.765,N,191
id0590810,1,2016-01-04 08:50:56,2016-01-04 09:05:21,1,-73.985,40.74,-73.97500000000001,40.76,N,865
id1414472,2,2016-01-04 08:35:34,2016-01-04 08:50:02,1,-73.955,40.765,-74.01,40.7,N,868
id2182005,2,2016-01-04 08:45:17,2016-01-04 08:57:07,1,-74.0,40.715,-73.995,40.74,N,710
id1331787,2,2016-01-04 06:50:33,2016-01-04 07:03:27,4,-74.01,40.730000000000004,-73.97500000000001,40.765,N,774
id2133599,2,2016-01-04 08:01:54,2016-01-04 08:11:34,5,-73.99,40.77,-73.97500000000001,40.76,N,580
id3526836,1,2016-01-04 07:17:27,2016-01-04 07:22:30,1,-73.995,40.755,-73.985,40.75,N,303
id1201614,1,2016-01-04 08:32:59,2016-01-04 08:53:54,1,-73.965,40.775,-73.98,40.735,N,1255
id0749394,2,2016-01-04 07:24:43,2016-01-04 07:51:06,1,-73.885,40.775,-73.96000000000001,40.81,N,1583
id2831560,2,2016-01-04 06:12:35,2016-01-04 06:18:26,4,-73.95,40.765,-73.97500000000001,40.755,N,351
id3863767,2,2016-01-04 07:56:01,2016-01-04 08:02:36,5,-73.965,40.805,-73.98,40.785000000000004,N,395
id3146049,2,2016-01-04 08:16:35,2016-01-04 08:52:42,1,-73.97,40.800000000000004,-73.98,40.78,N,2167
id1471712,2,2016-01-04 08:27:24,2016-01-04 08:32:51,6,-73.985,40.765,-74.0,40.75,N,327
id2518649,2,2016-01-04 07:30:33,2016-01-04 07:35:46,1,-73.99,40.765,-74.0,40.745,N,313
id2736296,1,2016-01-04 08:26:00,2016-01-04 08:26:11,1,-73.99,40.76,-73.99,40.76,N,11
id2418969,1,2016-01-04 06:06:19,2016-01-04 06:08:17,1,-73.99,40.755,-73.98,40.755,N,118
id1522996,1,2016-01-04 08:57:26,2016-01-04 09:03:07,1,-73.96000000000001,40.775,-73.955,40.79,N,341
id1926442,1,2016-01-04 08:43:59,2016-01-04 08:48:11,1,-73.96000000000001,40.78,-73.965,40.775,N,252
id1311755,2,2016-01-04 07:25:23,2016-01-04 07:28:26,2,-73.99,40.755,-73.985,40.76,N,183
id3153313,2,2016-01-04 08:02:16,2016-01-04 08:05:51,1,-73.99,40.730000000000004,-74.0,40.730000000000004,N,215
id3499045,2,2016-01-04 08:11:09,2016-01-04 08:19:20,2,-73.99,40.735,-73.97500000000001,40.75,N,491
id3150378,2,2016-01-04 07:45:44,2016-01-04 08:00:50,2,-73.965,40.755,-74.015,40.71,N,906
id3492849,2,2016-01-04 06:49:18,2016-01-04 06:56:54,1,-73.97500000000001,40.745,-73.985,40.755,N,456
id3973064,1,2016-01-04 07:26:41,2016-01-04 07:28:55,1,-73.97500000000001,40.75,-73.985,40.745,N,134
id2979745,1,2016-01-04 07:20:56,2016-01-04 08:07:13,1,-74.015,40.705,-73.845,40.85,N,2777
id1258668,2,2016-01-04 08:25:28,2016-01-04 08:46:48,6,-73.97,40.795,-73.985,40.765,N,1280
id1864934,1,2016-01-04 06:40:51,2016-01-04 06:45:27,1,-74.0,40.745,-73.985,40.755,N,276
id0488078,1,2016-01-04 08:04:27,2016-01-04 08:17:12,1,-73.985,40.75,-74.0,40.72,N,765
id1675960,1,2016-01-04 08:27:22,2016-01-04 09:27:21,1,-73.775,40.645,-73.97,40.755,N,3599
id2368648,2,2016-01-04 08:04:15,2016-01-04 08:15:34,1,-73.97500000000001,40.745,-73.985,40.76,N,679
id2188642,2,2016-01-04 08:20:04,2016-01-04 08:26:48,1,-74.005,40.74,-73.99,40.745,N,404
id1632107,1,2016-01-04 08:21:10,2016-01-04 08:38:51,1,-73.955,40.77,-73.98,40.75,N,1061
id3845481,2,2016-01-04 06:58:43,2016-01-04 07:06:06,6,-73.965,40.755,-73.98,40.755,N,443
id3099935,2,2016-01-04 07:29:37,2016-01-04 07:37:23,3,-73.99,40.75,-73.98,40.765,N,466
id0745103,2,2016-01-04 08:08:04,2016-01-04 08:11:16,2,-73.96000000000001,40.815,-73.965,40.800000000000004,N,192
id1959058,2,2016-01-04 06:49:42,2016-01-04 07:08:37,1,-73.965,40.805,-74.015,40.715,N,1135
id3684800,2,2016-01-04 06:11:18,2016-01-04 06:21:33,1,-73.98,40.75,-73.955,40.77,N,615
id3301916,1,2016-01-04 07:26:01,2016-01-04 07:40:17,1,-73.99,40.755,-73.955,40.765,N,856
id1939840,1,2016-01-04 08:36:44,2016-01-04 08:47:10,1,-73.99,40.755,-73.99,40.775,N,626
id0503277,1,2016-01-04 06:50:47,2016-01-04 07:01:08,1,-73.97500000000001,40.795,-73.985,40.76,N,621
id3882929,2,2016-01-04 06:25:42,2016-01-04 06:30:26,2,-73.9,40.77,-73.91,40.775,N,284
id3708483,2,2016-01-04 07:09:26,2016-01-04 07:20:46,6,-73.955,40.77,-73.98,40.755,N,680
id2855420,1,2016-01-04 06:29:16,2016-01-04 07:21:29,1,-73.775,40.645,-73.985,40.755,N,3133
id3913900,2,2016-01-04 08:01:09,2016-01-04 08:59:01,5,-73.78,40.645,-73.95,40.775,N,3472
id0288578,1,2016-01-04 06:20:12,2016-01-04 07:16:33,1,-73.79,40.645,-73.985,40.685,N,3381
id0028770,2,2016-01-04 07:41:55,2016-01-04 07:46:49,1,-73.965,40.755,-73.96000000000001,40.765,N,294
id3119510,1,2016-01-04 08:54:15,2016-01-04 09:02:32,1,-73.95,40.775,-73.97,40.755,N,497
id3881235,2,2016-01-04 07:15:01,2016-01-04 07:20:28,1,-74.005,40.725,-73.99,40.74,N,327
