id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0189386,2,2016-01-04 22:22:49,2016-01-04 22:27:15,1,-73.97,40.75,-73.98,40.735,N,266
id1808214,1,2016-01-04 22:10:29,2016-01-04 22:27:54,1,-73.98,40.76,-73.95,40.825,N,1045
id1323743,2,2016-01-04 23:05:30,2016-01-04 23:10:54,1,-74.0,40.735,-73.985,40.730000000000004,N,324
id1970145,1,2016-01-04 21:13:08,2016-01-04 21:30:30,1,-73.995,40.725,-73.96000000000001,40.78,N,1042
id2006931,2,2016-01-04 21:37:13,2016-01-04 21:46:37,1,-73.99,40.725,-73.98,40.75,N,564
id2574526,1,2016-01-04 22:09:10,2016-01-04 22:16:06,2,-73.98,40.76,-73.995,40.75,N,416
id0365276,1,2016-01-04 22:31:27,2016-01-04 22:33:28,1,-73.98,40.74,-73.97500000000001,40.745,N,121
id2008310,2,2016-01-04 21:51:06,2016-01-04 22:01:23,1,-73.99,40.75,-73.97,40.75,N,617
id0531505,1,2016-01-04 21:21:06,2016-01-04 21:35:08,1,-74.01,40.71,-73.98,40.75,N,842
id2960585,1,2016-01-04 23:06:52,2016-01-04 23:14:30,1,-73.98,40.745,-73.995,40.725,N,458
id2179819,1,2016-01-04 22:31:29,2016-01-04 22:34:45,2,-73.99,40.76,-74.0,40.76,N,196
id3349576,1,2016-01-04 22:12:45,2016-01-04 22:25:41,1,-73.97500000000001,40.735,-73.995,40.75,N,776
id2126855,1,2016-01-04 21:49:00,2016-01-04 22:05:08,3,-73.97500000000001,40.76,-74.02,40.775,N,968
id0311511,2,2016-01-04 21:29:12,2016-01-04 21:43:26,1,-73.995,40.735,-73.98,40.685,N,854
id1965951,1,2016-01-04 23:31:45,2016-01-04 23:37:25,3,-73.99,40.730000000000004,-73.98,40.72,N,340
id1520391,2,2016-01-04 23:05:48,2016-01-04 23:12:25,1,-73.995,40.74,-73.98,40.765,N,397
id3329875,2,2016-01-04 23:44:15,2016-01-05 00:10:05,1,-73.99,40.75,-73.95,40.655,N,1550
id3101611,1,2016-01-04 22:05:50,2016-01-04 22:14:35,1,-73.985,40.75,-73.97,40.75,N,525
id1109122,1,2016-01-04 22:11:15,2016-01-04 22:18:35,1,-73.995,40.745,-73.995,40.730000000000004,N,440
id0115075,2,2016-01-04 21:27:51,2016-01-04 21:35:13,2,-73.985,40.72,-73.97,40.71,N,442
id1245347,1,2016-01-04 21:24:03,2016-01-04 21:25:39,1,-73.96000000000001,40.77,-73.96000000000001,40.775,N,96
id3735919,2,2016-01-04 22:13:15,2016-01-04 22:20:16,6,-73.95,40.77,-73.985,40.730000000000004,N,421
id3144831,2,2016-01-04 23:19:11,2016-01-04 23:26:43,2,-73.98,40.76,-73.985,40.77,N,452
id1919747,1,2016-01-04 22:44:05,2016-01-04 22:50:37,1,-73.965,40.76,-73.985,40.730000000000004,N,392
id0669981,2,2016-01-04 22:21:13,2016-01-04 22:34:18,1,-73.985,40.755,-73.99,40.730000000000004,N,785
id3399217,1,2016-01-04 23:45:53,2016-01-05 00:01:45,1,-73.955,40.69,-74.005,40.730000000000004,N,952
id2766676,1,2016-01-04 21:19:20,2016-01-04 21:25:34,1,-73.97,40.76,-73.985,40.77,N,374
id1278042,2,2016-01-04 21:07:27,2016-01-04 21:12:01,1,-73.98,40.765,-73.99,40.76,N,274
id2074708,1,2016-01-04 22:29:28,2016-01-04 22:40:47,1,-73.985,40.755,-73.97,40.785000000000004,N,679
id3683327,1,2016-01-04 21:10:18,2016-01-04 21:38:58,2,-73.97500000000001,40.76,-73.82000000000001,40.730000000000004,N,1720
id2459455,2,2016-01-04 22:18:11,2016-01-04 22:18:57,1,-73.985,40.745,-73.985,40.74,N,46
id3906356,2,2016-01-04 22:29:32,2016-01-04 22:55:10,1,-73.875,40.775,-73.99,40.75,N,1538
id2725964,2,2016-01-04 22:10:59,2016-01-04 22:22:44,2,-73.98,40.77,-73.955,40.785000000000004,N,705
id0264120,2,2016-01-04 21:40:58,2016-01-04 21:55:54,1,-73.99,40.745,-73.97,40.795,N,896
id1329589,1,2016-01-04 21:56:58,2016-01-04 22:03:31,1,-73.99,40.745,-73.98,40.755,N,393
id1641361,1,2016-01-04 23:49:08,2016-01-04 23:56:06,1,-73.985,40.76,-73.97500000000001,40.785000000000004,N,418
id3607169,1,2016-01-04 22:09:25,2016-01-04 22:15:04,1,-73.98,40.775,-73.99,40.76,N,339
id3388791,1,2016-01-04 21:16:17,2016-01-04 21:24:57,1,-73.97,40.76,-73.985,40.77,N,520
id3857490,2,2016-01-04 21:30:08,2016-01-04 21:35:35,1,-73.99,40.75,-74.005,40.730000000000004,N,327
id0418286,2,2016-01-04 21:49:00,2016-01-04 21:53:45,2,-73.965,40.76,-73.98,40.745,N,285
id0590435,2,2016-01-04 22:29:02,2016-01-04 22:35:40,1,-74.015,40.715,-74.005,40.725,N,398
id2576063,2,2016-01-04 21:32:15,2016-01-04 21:55:53,1,-73.98,40.755,-73.94500000000001,40.82,N,1418
id1346244,2,2016-01-04 21:07:22,2016-01-04 21:18:31,6,-73.98,40.75,-73.985,40.765,N,669
id1904150,1,2016-01-04 21:00:29,2016-01-04 21:03:43,1,-73.97500000000001,40.76,-73.985,40.76,N,194
id3647316,1,2016-01-04 21:25:32,2016-01-04 21:39:10,1,-73.97500000000001,40.79,-73.94500000000001,40.82,N,818
id2592642,1,2016-01-04 21:39:59,2016-01-04 21:58:39,1,-73.955,40.775,-73.985,40.705,N,1120
id0020320,2,2016-01-04 22:49:04,2016-01-04 22:52:04,1,-73.99,40.75,-73.985,40.755,N,180
id3642067,2,2016-01-04 21:22:05,2016-01-04 21:57:44,5,-73.775,40.645,-73.97,40.755,N,2139
id1044615,2,2016-01-04 22:40:09,2016-01-04 22:49:21,1,-74.005,40.730000000000004,-73.99,40.755,N,552
id2505276,1,2016-01-04 21:42:52,2016-01-04 21:50:43,1,-74.0,40.72,-73.955,40.715,N,471
id3922678,2,2016-01-04 22:03:45,2016-01-04 22:23:55,1,-73.865,40.77,-73.96000000000001,40.77,N,1210
id3761576,2,2016-01-04 23:15:13,2016-01-04 23:24:01,3,-73.965,40.800000000000004,-73.95,40.79,N,528
id3253899,2,2016-01-04 23:57:09,2016-01-05 00:14:22,1,-73.955,40.72,-73.98,40.67,N,1033
id1030182,2,2016-01-04 22:55:23,2016-01-04 22:56:48,2,-74.005,40.74,-74.005,40.74,N,85
id1499931,2,2016-01-04 22:37:14,2016-01-04 22:42:24,1,-73.985,40.76,-73.99,40.76,N,310
id2912794,2,2016-01-04 22:28:39,2016-01-04 22:39:27,1,-73.98,40.745,-74.005,40.745,N,648
id2260208,1,2016-01-04 22:09:46,2016-01-04 22:20:35,1,-73.98,40.75,-73.955,40.785000000000004,N,649
id0758304,2,2016-01-04 21:24:25,2016-01-04 21:43:27,1,-73.97500000000001,40.755,-73.995,40.69,N,1142
id1705619,2,2016-01-04 22:16:11,2016-01-04 22:38:23,1,-74.005,40.715,-73.955,40.765,N,1332
id3981294,2,2016-01-04 21:01:59,2016-01-04 21:18:55,1,-74.01,40.715,-73.94500000000001,40.78,N,1016
id3502212,2,2016-01-04 21:56:33,2016-01-04 22:08:31,1,-73.97,40.755,-73.97,40.79,N,718
id0977854,1,2016-01-04 23:16:14,2016-01-04 23:39:10,1,-74.0,40.735,-74.0,40.735,N,1376
id0039226,2,2016-01-04 21:10:50,2016-01-04 21:39:07,1,-73.925,40.805,-73.885,40.865,N,1697
id0167606,1,2016-01-04 22:56:00,2016-01-04 23:00:29,2,-73.98,40.75,-73.99,40.74,N,269
id1166744,2,2016-01-04 22:18:18,2016-01-04 22:19:35,1,-73.98,40.745,-73.985,40.74,N,77
id3187555,1,2016-01-04 21:28:55,2016-01-04 21:43:31,1,-73.995,40.725,-73.97,40.685,N,876
id0756642,2,2016-01-04 23:13:07,2016-01-04 23:36:54,1,-73.97,40.76,-74.0,40.74,N,1427
id3212727,2,2016-01-04 21:54:44,2016-01-04 22:01:02,1,-73.97500000000001,40.765,-73.985,40.75,N,378
id2058111,2,2016-01-04 21:06:29,2016-01-04 21:10:07,1,-73.995,40.74,-74.0,40.730000000000004,N,218
id0061903,2,2016-01-04 22:30:16,2016-01-04 22:47:01,6,-73.99,40.755,-73.96000000000001,40.815,N,1005
id2517696,1,2016-01-04 22:19:39,2016-01-04 22:35:12,1,-74.005,40.745,-73.965,40.765,N,933
id2659417,1,2016-01-04 23:56:34,2016-01-04 23:58:10,1,-73.985,40.76,-73.99,40.76,N,96
id3677951,2,2016-01-04 21:30:37,2016-01-04 21:39:46,5,-73.97500000000001,40.765,-73.99,40.74,N,549
id0237297,2,2016-01-04 21:41:15,2016-01-04 21:48:00,3,-73.98,40.76,-73.97,40.755,N,405
id0573821,1,2016-01-04 23:28:24,2016-01-04 23:44:40,1,-73.875,40.775,-73.995,40.755,N,976
id0730284,1,2016-01-04 21:49:51,2016-01-04 22:02:59,1,-73.985,40.76,-73.94500000000001,40.800000000000004,N,788
id3883601,2,2016-01-04 21:26:07,2016-01-04 21:33:04,1,-73.965,40.76,-73.95,40.785000000000004,N,417
id1482355,1,2016-01-04 23:34:55,2016-01-04 23:46:34,1,-73.985,40.76,-73.98,40.74,N,699
id0158326,2,2016-01-04 21:16:51,2016-01-04 21:22:26,5,-73.97,40.755,-73.955,40.765,N,335
id1560707,2,2016-01-04 21:16:58,2016-01-04 21:20:20,1,-73.98,40.68,-73.98,40.685,N,202
id0939057,2,2016-01-04 21:36:01,2016-01-04 21:39:31,1,-73.98,40.755,-73.98,40.755,N,210
id2668307,1,2016-01-04 23:15:46,2016-01-04 23:20:53,1,-73.97500000000001,40.765,-73.97500000000001,40.76,N,307
id3605074,2,2016-01-04 21:12:45,2016-01-04 21:17:53,1,-73.99,40.755,-73.995,40.745,N,308
id3707504,1,2016-01-04 23:17:15,2016-01-04 23:38:09,2,-73.985,40.735,-73.955,40.75,N,1254
id2095107,2,2016-01-04 23:51:01,2016-01-05 00:00:12,1,-73.98,40.765,-73.995,40.730000000000004,N,551
id3566718,2,2016-01-04 21:02:44,2016-01-04 21:13:16,5,-73.98,40.76,-73.955,40.775,N,632
id3490307,2,2016-01-04 23:04:45,2016-01-04 23:36:26,3,-73.785,40.65,-73.965,40.805,N,1901
id1053318,1,2016-01-04 21:27:45,2016-01-04 21:41:51,1,-73.97,40.76,-74.005,40.730000000000004,N,846
id2513155,1,2016-01-04 23:05:35,2016-01-04 23:35:42,1,-73.99,40.755,-73.885,40.755,N,1807
id1451361,1,2016-01-04 21:38:30,2016-01-04 21:55:21,2,-74.01,40.705,-73.97,40.675000000000004,N,1011
id3314594,2,2016-01-04 22:12:11,2016-01-04 22:19:28,1,-73.98,40.77,-73.995,40.755,N,437
id0757347,2,2016-01-04 23:28:31,2016-01-04 23:31:09,1,-73.97500000000001,40.745,-73.98,40.74,N,158
id1802120,2,2016-01-04 23:18:16,2016-01-04 23:31:24,2,-73.99,40.725,-73.96000000000001,40.77,N,788
id1912958,1,2016-01-04 23:02:25,2016-01-04 23:07:43,1,-73.99,40.735,-73.98,40.74,N,318
id1908167,1,2016-01-04 21:57:11,2016-01-04 22:01:29,1,-73.995,40.755,-74.005,40.75,N,258
id2685388,1,2016-01-04 22:47:26,2016-01-04 22:58:46,1,-74.005,40.730000000000004,-73.97500000000001,40.75,N,680
id0286033,2,2016-01-04 21:37:39,2016-01-04 21:55:24,1,-73.995,40.695,-73.94,40.69,N,1065
id3909181,1,2016-01-04 22:57:09,2016-01-04 23:02:02,4,-73.98,40.77,-73.985,40.76,N,293
id0827243,2,2016-01-04 23:46:54,2016-01-04 23:49:09,3,-73.995,40.735,-74.0,40.74,N,135
id2415302,1,2016-01-04 21:06:34,2016-01-04 21:30:41,1,-73.785,40.645,-73.905,40.77,N,1447
id2018893,1,2016-01-04 23:11:26,2016-01-04 23:29:07,1,-73.95,40.775,-73.99,40.730000000000004,N,1061
id1217752,2,2016-01-04 21:39:05,2016-01-04 21:55:28,1,-73.97,40.755,-73.995,40.735,N,983
id0770948,1,2016-01-04 22:34:13,2016-01-04 22:44:00,1,-73.985,40.745,-73.995,40.76,N,587
id2329612,1,2016-01-04 22:32:02,2016-01-04 22:50:36,1,-73.99,40.725,-73.96000000000001,40.660000000000004,N,1114
id1010662,2,2016-01-04 22:12:58,2016-01-04 22:23:25,5,-73.995,40.725,-73.955,40.71,N,627
id0360120,2,2016-01-04 21:13:37,2016-01-04 21:53:58,1,-73.79,40.645,-74.005,40.71,N,2421
id2250389,2,2016-01-04 22:10:42,2016-01-04 22:24:07,1,-73.99,40.730000000000004,-73.98,40.765,N,805
id0339465,1,2016-01-04 21:14:22,2016-01-04 21:26:21,2,-73.875,40.775,-73.88,40.75,N,719
id1763659,2,2016-01-04 22:56:37,2016-01-04 22:59:43,3,-74.015,40.715,-74.005,40.715,N,186
id1803541,1,2016-01-04 22:59:45,2016-01-04 23:03:15,1,-73.995,40.75,-74.005,40.745,N,210
id3164751,1,2016-01-04 23:59:52,2016-01-05 00:41:16,1,-73.995,40.76,-73.76,40.660000000000004,N,2484
id1893413,1,2016-01-04 22:29:14,2016-01-04 22:38:44,2,-73.97,40.755,-73.985,40.765,N,570
id0736654,2,2016-01-04 22:58:39,2016-01-04 23:12:45,5,-74.005,40.74,-73.985,40.705,N,846
id3808936,2,2016-01-04 21:02:36,2016-01-04 21:06:31,2,-73.94,40.71,-73.95,40.715,N,235
id3551708,2,2016-01-04 21:15:57,2016-01-04 21:22:20,1,-73.995,40.74,-73.97500000000001,40.735,N,383
id1828650,2,2016-01-04 22:10:24,2016-01-04 22:13:43,4,-73.97,40.79,-73.97500000000001,40.795,N,199
id1741660,1,2016-01-04 21:35:24,2016-01-04 21:43:01,1,-73.985,40.76,-73.98,40.75,N,457
id1245700,2,2016-01-04 23:13:01,2016-01-04 23:18:20,5,-73.985,40.76,-74.005,40.745,N,319
id2782497,1,2016-01-04 23:14:23,2016-01-04 23:21:19,1,-73.985,40.765,-74.0,40.745,N,416
id2355560,2,2016-01-04 22:02:29,2016-01-04 22:07:42,1,-73.98,40.775,-73.97,40.765,N,313
id2614781,1,2016-01-04 23:45:15,2016-01-05 00:11:45,1,-73.98,40.765,-73.91,40.815,N,1590
id1393772,1,2016-01-04 22:59:11,2016-01-04 23:14:01,1,-73.94500000000001,40.83,-74.005,40.745,N,890
id2595101,1,2016-01-04 21:14:10,2016-01-04 21:27:27,1,-73.985,40.765,-73.94500000000001,40.78,N,797
id3661908,2,2016-01-04 22:15:11,2016-01-04 22:21:08,6,-73.965,40.77,-73.96000000000001,40.76,N,357
id0953613,1,2016-01-04 23:22:08,2016-01-04 23:34:41,1,-74.005,40.74,-73.97500000000001,40.765,N,753
id2181793,1,2016-01-04 22:12:32,2016-01-04 22:19:29,1,-73.965,40.77,-73.95,40.78,N,417
id3159035,1,2016-01-04 21:39:18,2016-01-04 21:46:27,2,-73.99,40.755,-73.985,40.75,N,429
id0939323,1,2016-01-04 21:50:16,2016-01-04 21:54:01,3,-73.985,40.76,-73.98,40.75,N,225
id0099924,1,2016-01-04 23:54:43,2016-01-05 00:08:32,2,-73.98,40.77,-73.985,40.74,N,829
id3327884,1,2016-01-04 22:33:24,2016-01-04 22:44:29,1,-73.985,40.735,-74.005,40.74,N,665
id0991882,1,2016-01-04 22:10:08,2016-01-04 22:18:05,1,-73.97,40.765,-73.98,40.755,N,477
id2854695,2,2016-01-04 21:06:51,2016-01-04 21:10:44,2,-73.965,40.675000000000004,-73.955,40.665,N,233
id2412100,2,2016-01-04 21:06:55,2016-01-04 21:42:06,1,-73.78,40.645,-73.97500000000001,40.775,N,2111
id1505356,1,2016-01-04 22:04:37,2016-01-04 22:36:03,1,-73.785,40.645,-73.985,40.730000000000004,N,1886
id2554699,1,2016-01-04 21:57:25,2016-01-04 22:04:15,1,-74.0,40.730000000000004,-73.99,40.725,N,410
id2239623,1,2016-01-04 21:41:37,2016-01-04 21:50:58,1,-73.97500000000001,40.765,-73.99,40.755,N,561
id0774249,1,2016-01-04 22:57:29,2016-01-04 23:22:59,1,-73.99,40.74,-73.87,40.86,N,1530
id1288143,1,2016-01-04 21:08:11,2016-01-04 21:12:30,2,-73.99,40.725,-73.985,40.74,N,259
id3029492,1,2016-01-04 22:20:22,2016-01-04 22:26:20,1,-74.005,40.735,-74.005,40.75,N,358
id3296152,1,2016-01-04 21:54:14,2016-01-04 22:08:01,1,-74.0,40.72,-73.98,40.765,N,827
id1655123,1,2016-01-04 22:47:44,2016-01-04 22:50:37,1,-73.955,40.775,-73.955,40.78,N,173
id3410216,2,2016-01-04 22:22:35,2016-01-04 22:35:03,1,-73.97500000000001,40.755,-74.005,40.705,N,748
id2664806,2,2016-01-04 22:09:44,2016-01-04 22:14:21,1,-73.98,40.785000000000004,-73.97,40.800000000000004,N,277
id2647919,2,2016-01-04 21:17:51,2016-01-04 21:22:34,1,-73.99,40.74,-73.98,40.75,N,283
id3143688,2,2016-01-04 22:22:20,2016-01-04 22:31:17,1,-73.99,40.75,-73.99,40.775,N,537
id1353041,2,2016-01-04 22:00:29,2016-01-04 22:36:42,1,-73.785,40.645,-73.985,40.76,N,2173
id0519834,2,2016-01-04 21:00:25,2016-01-04 21:07:28,1,-73.97,40.76,-73.985,40.765,N,423
id3275780,1,2016-01-04 21:28:09,2016-01-04 21:36:15,1,-73.98,40.76,-73.995,40.735,N,486
id1807670,1,2016-01-04 23:54:31,2016-01-04 23:58:19,2,-74.005,40.745,-74.005,40.75,N,228
id0423189,1,2016-01-04 23:36:16,2016-01-04 23:43:10,1,-73.79,40.64,-73.795,40.67,N,414
id1065313,1,2016-01-04 23:21:55,2016-01-04 23:25:51,1,-73.985,40.755,-73.97500000000001,40.76,N,236
id0471858,2,2016-01-04 22:02:32,2016-01-04 22:05:11,2,-73.97,40.76,-73.97500000000001,40.755,N,159
id1743572,2,2016-01-04 21:53:20,2016-01-04 22:07:31,1,-74.0,40.735,-73.97,40.765,N,851
id0587861,1,2016-01-04 22:59:35,2016-01-04 23:03:15,1,-73.98,40.69,-73.97,40.69,N,220
id3536518,2,2016-01-04 23:03:51,2016-01-04 23:31:06,1,-73.785,40.65,-73.99,40.735,N,1635
id2450236,2,2016-01-04 21:41:56,2016-01-04 21:50:29,5,-74.0,40.725,-74.01,40.705,N,513
id2971901,2,2016-01-04 22:29:55,2016-01-04 22:34:03,1,-73.98,40.76,-73.98,40.77,N,248
id2820049,2,2016-01-04 21:46:32,2016-01-04 21:57:44,1,-73.99,40.77,-73.98,40.745,N,672
id3600914,1,2016-01-04 21:51:47,2016-01-04 22:00:53,2,-73.97500000000001,40.79,-73.985,40.76,N,546
id1769583,2,2016-01-04 23:53:45,2016-01-05 00:05:36,2,-73.985,40.745,-73.955,40.77,N,711
id0772338,2,2016-01-04 21:59:02,2016-01-04 22:12:54,1,-73.99,40.77,-73.94500000000001,40.77,N,832
id2077061,2,2016-01-04 21:35:25,2016-01-04 21:41:33,1,-73.96000000000001,40.77,-73.95,40.77,N,368
id2954587,1,2016-01-04 21:51:42,2016-01-04 21:58:15,1,-74.005,40.74,-73.99,40.755,N,393
id3270934,2,2016-01-04 22:50:33,2016-01-04 22:54:34,1,-73.995,40.74,-74.005,40.74,N,241
id0427815,1,2016-01-04 23:19:58,2016-01-04 23:30:21,4,-73.965,40.76,-73.99,40.755,N,623
id1131944,2,2016-01-04 21:18:53,2016-01-04 21:24:08,1,-73.985,40.745,-74.0,40.735,N,315
id0097052,2,2016-01-04 22:31:57,2016-01-04 22:40:03,1,-73.915,40.855000000000004,-73.91,40.84,N,486
id3034633,1,2016-01-04 23:42:18,2016-01-04 23:45:47,1,-73.985,40.74,-73.98,40.74,N,209
id0681482,2,2016-01-04 23:54:07,2016-01-05 00:04:53,2,-73.985,40.75,-73.95,40.77,N,646
id0318234,2,2016-01-04 22:06:30,2016-01-04 22:25:07,5,-73.875,40.775,-73.865,40.865,N,1117
id3630895,1,2016-01-04 22:20:07,2016-01-04 22:42:02,1,-73.875,40.775,-73.98,40.765,N,1315
id0155622,1,2016-01-04 21:18:36,2016-01-04 21:29:23,2,-73.97500000000001,40.68,-73.955,40.72,N,647
id3459977,1,2016-01-04 22:15:16,2016-01-04 22:20:12,1,-73.98,40.765,-73.99,40.76,N,296
id2364403,1,2016-01-04 22:26:19,2016-01-04 23:03:51,1,-73.79,40.645,-73.98,40.67,N,2252
id1366103,1,2016-01-04 23:23:11,2016-01-04 23:26:15,1,-73.99,40.755,-73.995,40.76,N,184
id3254039,1,2016-01-04 23:14:22,2016-01-04 23:18:52,1,-73.985,40.735,-73.98,40.730000000000004,N,270
id2459666,2,2016-01-04 21:38:08,2016-01-04 21:43:07,2,-73.995,40.730000000000004,-73.98,40.730000000000004,N,299
id3661163,1,2016-01-04 21:19:44,2016-01-04 21:31:10,1,-73.99,40.695,-74.005,40.735,N,686
id3245385,1,2016-01-04 22:29:59,2016-01-04 22:46:26,1,-73.985,40.76,-74.005,40.74,N,987
id3127231,2,2016-01-04 23:27:41,2016-01-04 23:31:33,1,-73.985,40.765,-73.99,40.76,N,232
id3523890,2,2016-01-04 22:07:23,2016-01-04 22:09:54,5,-73.99,40.730000000000004,-73.995,40.735,N,151
id2431960,1,2016-01-04 22:17:54,2016-01-04 22:38:32,2,-73.97500000000001,40.685,-73.985,40.76,N,1238
id1941878,2,2016-01-04 23:41:02,2016-01-04 23:54:58,1,-73.98,40.74,-73.96000000000001,40.72,N,836
id2968848,2,2016-01-04 22:40:55,2016-01-04 22:49:47,1,-74.0,40.735,-73.98,40.75,N,532
id3644086,2,2016-01-04 22:24:16,2016-01-04 22:36:51,1,-73.94500000000001,40.775,-73.96000000000001,40.805,N,755
id3000549,1,2016-01-04 21:06:28,2016-01-04 21:17:51,1,-73.99,40.755,-73.955,40.77,N,683
id2743168,1,2016-01-04 23:22:59,2016-01-04 23:43:22,3,-73.875,40.775,-73.985,40.76,N,1223
id3336705,1,2016-01-04 22:06:37,2016-01-04 22:11:49,1,-73.97,40.755,-73.99,40.765,N,312
id1608234,1,2016-01-04 23:07:48,2016-01-04 23:17:22,1,-73.985,40.755,-73.97,40.79,N,574
id3807642,2,2016-01-04 21:02:56,2016-01-04 21:09:36,1,-73.965,40.76,-73.97500000000001,40.785000000000004,N,400
id3835431,1,2016-01-04 21:33:54,2016-01-04 21:41:49,2,-73.97,40.76,-73.98,40.755,N,475
id2608830,2,2016-01-04 21:19:27,2016-01-04 21:31:53,5,-74.005,40.735,-73.97,40.755,N,746
id0934210,2,2016-01-04 21:57:36,2016-01-04 22:10:50,1,-74.005,40.705,-73.98,40.75,N,794
id3530357,1,2016-01-04 21:54:27,2016-01-04 22:17:39,1,-74.0,40.74,-73.965,40.675000000000004,N,1392
id3906159,1,2016-01-04 21:17:10,2016-01-04 21:34:41,1,-73.865,40.77,-73.96000000000001,40.715,N,1051
id2257354,2,2016-01-04 21:04:56,2016-01-04 21:09:11,1,-73.99,40.76,-74.005,40.745,N,255
id1272414,2,2016-01-04 23:49:19,2016-01-05 00:11:45,1,-73.94500000000001,40.79,-74.0,40.735,N,1346
id0126305,2,2016-01-04 23:17:28,2016-01-04 23:21:43,2,-73.99,40.75,-73.99,40.755,N,255
id2820692,1,2016-01-04 21:16:27,2016-01-04 21:19:11,1,-73.96000000000001,40.765,-73.965,40.76,N,164
