id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3536888,2,2016-01-04 18:03:21,2016-01-04 18:16:41,5,-73.995,40.75,-73.965,40.755,N,800
id1470262,2,2016-01-04 18:38:48,2016-01-04 18:52:42,1,-73.985,40.755,-74.005,40.75,N,834
id0394675,1,2016-01-04 19:17:49,2016-01-04 19:22:18,1,-73.96000000000001,40.765,-73.955,40.78,N,269
id3570015,1,2016-01-04 18:27:14,2016-01-04 18:45:29,4,-73.875,40.775,-73.95,40.75,N,1095
id2202560,1,2016-01-04 18:31:20,2016-01-04 18:36:10,1,-73.97,40.795,-73.955,40.805,Y,290
id2635489,2,2016-01-04 19:25:23,2016-01-04 19:35:14,1,-73.98,40.735,-73.995,40.745,N,591
id0255345,1,2016-01-04 19:33:00,2016-01-04 19:45:21,1,-73.97500000000001,40.79,-73.96000000000001,40.77,N,741
id1750589,2,2016-01-04 18:54:02,2016-01-04 18:59:16,1,-73.995,40.725,-73.985,40.725,N,314
id1554567,2,2016-01-04 20:56:32,2016-01-04 21:01:48,1,-73.995,40.725,-74.01,40.730000000000004,N,316
id0600814,1,2016-01-04 19:28:40,2016-01-04 19:30:50,1,-73.97,40.800000000000004,-73.965,40.805,N,130
id3984795,2,2016-01-04 20:40:38,2016-01-04 20:44:20,3,-73.95,40.77,-73.95,40.78,N,222
id0537413,2,2016-01-04 20:04:28,2016-01-04 20:08:55,1,-74.01,40.71,-74.0,40.72,N,267
id0507376,1,2016-01-04 18:33:42,2016-01-04 18:37:35,1,-73.965,40.77,-73.955,40.765,N,233
id3212948,1,2016-01-04 18:11:30,2016-01-04 18:23:39,1,-73.97,40.76,-73.955,40.785000000000004,N,729
id3606290,1,2016-01-04 19:22:11,2016-01-04 20:05:15,1,-73.95,40.67,-73.94,40.835,N,2584
id2901115,2,2016-01-04 18:48:20,2016-01-04 18:53:00,1,-73.97500000000001,40.755,-73.97,40.765,N,280
id2508525,2,2016-01-04 19:56:00,2016-01-04 20:00:42,1,-73.97500000000001,40.76,-73.96000000000001,40.765,N,282
id3125934,1,2016-01-04 20:55:05,2016-01-04 20:59:49,1,-74.005,40.715,-73.985,40.715,N,284
id3775898,2,2016-01-04 19:49:19,2016-01-04 20:15:58,1,-74.005,40.725,-73.96000000000001,40.655,N,1599
id3930385,2,2016-01-04 19:53:34,2016-01-04 19:57:54,2,-73.98,40.76,-73.97,40.76,N,260
id3508025,2,2016-01-04 18:00:13,2016-01-04 18:13:21,4,-73.97,40.755,-73.97500000000001,40.78,N,788
id0879695,1,2016-01-04 18:17:33,2016-01-04 18:27:06,3,-73.98,40.785000000000004,-73.97,40.800000000000004,N,573
id3157077,2,2016-01-04 18:22:25,2016-01-04 18:27:55,1,-73.985,40.76,-73.97500000000001,40.745,N,330
id0619157,1,2016-01-04 20:17:28,2016-01-04 20:18:13,1,-73.97500000000001,40.75,-73.98,40.75,N,45
id0031918,1,2016-01-04 18:02:34,2016-01-04 18:15:46,1,-74.0,40.72,-73.985,40.745,N,792
id0980323,2,2016-01-04 18:13:58,2016-01-05 18:13:12,1,-74.01,40.71,-73.98,40.765,N,86354
id1721639,2,2016-01-04 20:18:44,2016-01-04 20:20:11,1,-73.96000000000001,40.77,-73.955,40.775,N,87
id0004213,1,2016-01-04 20:11:30,2016-01-04 20:24:20,2,-74.01,40.715,-73.99,40.74,N,770
id1018090,2,2016-01-04 18:48:50,2016-01-04 18:59:24,1,-73.98,40.74,-74.0,40.745,N,634
id1807211,1,2016-01-04 20:11:58,2016-01-04 20:17:14,1,-73.98,40.75,-73.995,40.76,N,316
id3610283,1,2016-01-04 19:16:48,2016-01-04 19:24:28,1,-73.995,40.745,-73.99,40.76,N,460
id1897005,2,2016-01-04 18:31:31,2016-01-04 18:37:10,3,-73.97,40.755,-73.98,40.74,N,339
id0255454,2,2016-01-04 19:23:31,2016-01-04 19:30:34,1,-73.97500000000001,40.765,-73.985,40.745,N,423
id2053700,1,2016-01-04 18:31:15,2016-01-04 18:35:36,1,-73.98,40.75,-73.97500000000001,40.76,N,261
id3423936,2,2016-01-04 19:26:22,2016-01-04 19:31:36,2,-73.98,40.785000000000004,-73.97,40.800000000000004,N,314
id2210947,1,2016-01-04 20:49:00,2016-01-04 21:00:45,1,-73.98,40.75,-74.0,40.745,N,705
id1424674,1,2016-01-04 19:54:11,2016-01-04 20:01:03,3,-73.98,40.77,-73.99,40.76,N,412
id2603112,2,2016-01-04 18:59:31,2016-01-04 19:01:02,1,-73.99,40.76,-73.99,40.76,N,91
id3294237,2,2016-01-04 20:37:46,2016-01-04 20:54:48,1,-73.98,40.75,-74.04,40.74,N,1022
id3377712,2,2016-01-04 19:08:04,2016-01-04 19:13:16,1,-73.97500000000001,40.79,-73.97500000000001,40.795,N,312
id0397675,2,2016-01-04 18:41:28,2016-01-04 18:51:20,1,-73.97,40.755,-73.98,40.765,N,592
id2819105,2,2016-01-04 18:19:39,2016-01-04 18:29:27,1,-73.97,40.765,-73.98,40.74,N,588
id2335422,2,2016-01-04 19:20:36,2016-01-04 20:05:19,1,-73.78,40.645,-73.96000000000001,40.775,N,2683
id1369625,1,2016-01-04 19:59:59,2016-01-04 20:09:57,1,-73.99,40.75,-73.97500000000001,40.765,N,598
id3441713,2,2016-01-04 18:45:24,2016-01-04 18:50:15,1,-73.98,40.78,-73.98,40.775,N,291
id2667892,1,2016-01-04 19:21:12,2016-01-04 19:29:26,1,-73.99,40.74,-73.98,40.725,N,494
id1981362,2,2016-01-04 18:25:07,2016-01-04 18:27:23,1,-73.795,40.655,-73.795,40.655,N,136
id1344043,1,2016-01-04 20:26:03,2016-01-04 20:28:33,1,-73.98,40.765,-73.985,40.77,N,150
id1479215,2,2016-01-04 20:50:07,2016-01-04 20:55:58,1,-73.99,40.735,-73.995,40.745,N,351
id0879025,2,2016-01-04 18:10:53,2016-01-04 18:16:36,1,-73.965,40.77,-73.955,40.775,N,343
id1760330,2,2016-01-04 20:55:23,2016-01-04 21:01:48,1,-73.98,40.765,-73.96000000000001,40.78,N,385
id3864589,2,2016-01-04 19:12:44,2016-01-04 19:21:50,1,-73.965,40.76,-73.99,40.76,N,546
id1750583,1,2016-01-04 19:16:11,2016-01-04 19:23:45,1,-73.97500000000001,40.765,-73.955,40.78,N,454
id2281944,1,2016-01-04 19:16:40,2016-01-04 19:24:30,1,-73.96000000000001,40.765,-73.96000000000001,40.78,N,470
id2867399,2,2016-01-04 18:16:08,2016-01-04 18:19:29,3,-74.005,40.75,-73.995,40.745,N,201
id0640232,2,2016-01-04 18:29:12,2016-01-04 18:37:01,5,-73.98,40.77,-73.96000000000001,40.775,N,469
id3823695,1,2016-01-04 18:00:38,2016-01-04 18:07:05,1,-73.97500000000001,40.765,-73.97500000000001,40.78,N,387
id1173141,2,2016-01-04 20:11:39,2016-01-04 20:21:07,5,-73.97500000000001,40.765,-73.95,40.775,N,568
id1421239,2,2016-01-04 20:17:16,2016-01-04 20:25:09,1,-73.985,40.76,-73.99,40.78,N,473
id0996838,1,2016-01-04 19:36:52,2016-01-04 19:42:13,1,-73.98,40.76,-73.97,40.765,N,321
id1629249,1,2016-01-04 19:18:15,2016-01-04 19:20:37,1,-73.99,40.735,-73.98,40.74,N,142
id2881593,1,2016-01-04 19:42:06,2016-01-04 20:02:20,1,-73.98,40.745,-73.97500000000001,40.655,N,1214
id1962040,1,2016-01-04 19:58:49,2016-01-04 20:07:54,1,-73.99,40.75,-73.97500000000001,40.735,N,545
id3458063,2,2016-01-04 19:29:48,2016-01-04 19:35:21,1,-74.01,40.72,-74.005,40.74,N,333
id2932139,2,2016-01-04 19:58:10,2016-01-04 20:40:27,1,-73.775,40.645,-74.0,40.735,N,2537
id3307219,1,2016-01-04 18:39:00,2016-01-04 18:43:01,1,-73.99,40.725,-73.97500000000001,40.72,N,241
id0105642,1,2016-01-04 18:07:53,2016-01-04 18:14:52,1,-74.005,40.725,-73.995,40.74,N,419
id0297975,2,2016-01-04 19:36:31,2016-01-04 20:21:26,3,-73.78,40.645,-73.98,40.775,N,2695
id3456752,2,2016-01-04 20:17:02,2016-01-04 20:25:25,1,-73.99,40.725,-74.005,40.730000000000004,N,503
id2142233,1,2016-01-04 18:52:51,2016-01-04 18:57:44,1,-73.94500000000001,40.775,-73.955,40.78,N,293
id1741224,2,2016-01-04 19:39:07,2016-01-04 19:48:59,2,-73.97,40.76,-73.97500000000001,40.785000000000004,N,592
id1974687,1,2016-01-04 19:32:22,2016-01-04 19:38:49,1,-73.955,40.765,-73.94,40.79,N,387
id3282415,2,2016-01-04 18:37:59,2016-01-04 18:55:08,1,-73.96000000000001,40.81,-73.995,40.755,N,1029
id0047426,2,2016-01-04 20:24:58,2016-01-04 20:31:18,1,-73.98,40.76,-73.99,40.75,N,380
id2698404,1,2016-01-04 19:11:40,2016-01-04 19:17:56,1,-73.96000000000001,40.765,-73.965,40.775,N,376
id0259606,1,2016-01-04 20:45:32,2016-01-04 20:53:48,1,-73.995,40.75,-73.97500000000001,40.755,N,496
id3512628,1,2016-01-04 18:10:07,2016-01-04 18:12:20,1,-73.985,40.76,-73.99,40.75,N,133
id0043751,2,2016-01-04 20:06:02,2016-01-04 20:25:23,4,-73.985,40.725,-73.98,40.78,N,1161
id0231575,2,2016-01-04 18:05:11,2016-01-04 18:10:42,1,-73.96000000000001,40.775,-73.94500000000001,40.78,N,331
id0021569,2,2016-01-04 20:49:50,2016-01-04 20:55:43,2,-73.95,40.785000000000004,-73.96000000000001,40.775,N,353
id2288890,1,2016-01-04 20:33:09,2016-01-04 20:39:33,5,-73.97,40.765,-73.98,40.745,N,384
id1231746,1,2016-01-04 18:07:06,2016-01-04 18:42:46,1,-74.005,40.75,-73.91,40.775,N,2140
id2345791,1,2016-01-04 19:26:45,2016-01-04 19:37:47,1,-73.985,40.76,-73.955,40.77,N,662
id3646160,2,2016-01-04 18:01:04,2016-01-04 18:32:10,2,-73.985,40.730000000000004,-73.87,40.775,N,1866
id3747275,2,2016-01-04 18:41:48,2016-01-04 18:51:42,5,-73.985,40.730000000000004,-73.99,40.74,N,594
id2522554,1,2016-01-04 19:17:24,2016-01-04 19:42:32,1,-73.99,40.74,-73.91,40.765,N,1508
id2213893,1,2016-01-04 19:20:05,2016-01-04 19:30:46,1,-73.985,40.76,-73.97,40.75,N,641
id0066807,1,2016-01-04 20:42:47,2016-01-04 20:57:03,1,-73.97500000000001,40.765,-73.995,40.72,N,856
id2676227,2,2016-01-04 18:48:25,2016-01-04 19:08:24,1,-73.99,40.755,-73.94500000000001,40.83,N,1199
id2465916,2,2016-01-04 20:29:36,2016-01-04 20:38:43,2,-73.97500000000001,40.75,-73.95,40.78,N,547
id1522719,1,2016-01-04 18:20:10,2016-01-04 18:25:14,4,-73.98,40.78,-73.98,40.77,N,304
id1673071,2,2016-01-04 19:01:17,2016-01-04 19:15:21,6,-73.98,40.775,-74.0,40.74,N,844
id2996530,1,2016-01-04 18:21:25,2016-01-04 18:30:54,1,-73.99,40.725,-73.97500000000001,40.75,N,569
id3622297,1,2016-01-04 18:45:02,2016-01-04 19:01:55,1,-73.97,40.75,-74.005,40.730000000000004,N,1013
id3976583,2,2016-01-04 19:24:14,2016-01-04 19:33:24,1,-73.98,40.78,-73.955,40.78,N,550
id3305472,2,2016-01-04 19:41:39,2016-01-04 19:49:30,1,-73.99,40.77,-73.995,40.75,N,471
id3350984,2,2016-01-04 18:56:44,2016-01-04 19:10:53,1,-74.0,40.755,-74.015,40.71,N,849
id3109180,2,2016-01-04 19:15:21,2016-01-04 19:19:45,1,-73.98,40.775,-73.985,40.77,N,264
id1354033,2,2016-01-04 18:02:12,2016-01-04 18:12:23,2,-73.97,40.76,-73.955,40.775,N,611
id0552969,1,2016-01-04 20:41:34,2016-01-04 20:50:34,1,-73.97500000000001,40.76,-73.99,40.75,N,540
id3960886,1,2016-01-04 20:27:43,2016-01-04 20:39:52,1,-73.865,40.77,-73.93,40.76,N,729
id1954735,2,2016-01-04 18:56:16,2016-01-04 18:59:52,2,-73.97,40.765,-73.96000000000001,40.765,N,216
id3305580,2,2016-01-04 18:01:24,2016-01-04 18:01:56,1,-73.97,40.75,-73.97,40.75,N,32
id0015590,1,2016-01-04 18:07:23,2016-01-04 18:11:51,1,-73.955,40.785000000000004,-73.97,40.785000000000004,N,268
id2520752,1,2016-01-04 18:19:20,2016-01-04 18:28:56,2,-73.96000000000001,40.77,-73.97,40.76,N,576
id1361254,1,2016-01-04 19:20:16,2016-01-04 19:24:28,1,-73.99,40.77,-73.985,40.77,N,252
id1212091,2,2016-01-04 19:33:57,2016-01-04 19:37:04,5,-74.0,40.745,-73.99,40.745,N,187
id0036667,2,2016-01-04 19:35:49,2016-01-04 19:43:29,1,-73.965,40.765,-73.98,40.78,N,460
id2922982,2,2016-01-04 20:06:37,2016-01-04 20:20:06,1,-73.98,40.74,-73.98,40.765,N,809
id2574037,1,2016-01-04 20:47:35,2016-01-04 20:51:12,1,-73.99,40.74,-74.0,40.735,N,217
id0194239,2,2016-01-04 20:25:53,2016-01-04 20:32:54,1,-73.985,40.74,-73.98,40.730000000000004,N,421
id1403896,1,2016-01-04 20:46:00,2016-01-04 20:54:14,1,-73.96000000000001,40.78,-73.965,40.765,N,494
id3876440,1,2016-01-04 18:07:05,2016-01-04 18:11:31,1,-73.99,40.755,-73.985,40.765,N,266
id2797063,1,2016-01-04 18:48:53,2016-01-04 19:12:48,1,-74.0,40.725,-73.865,40.77,N,1435
id0689869,1,2016-01-04 18:56:59,2016-01-04 19:09:08,1,-74.005,40.745,-73.98,40.745,N,729
id2630446,2,2016-01-04 18:32:18,2016-01-04 18:43:28,1,-73.955,40.775,-73.97,40.795,N,670
id1746897,2,2016-01-04 18:40:09,2016-01-04 19:03:11,1,-73.98,40.76,-74.01,40.705,N,1382
id2530626,2,2016-01-04 19:22:24,2016-01-05 19:13:53,1,-73.99,40.75,-74.01,40.72,N,85889
id1648815,2,2016-01-04 18:30:29,2016-01-04 18:33:24,1,-73.96000000000001,40.775,-73.965,40.775,N,175
id3663051,1,2016-01-04 19:11:26,2016-01-04 19:33:58,2,-73.99,40.755,-73.935,40.795,N,1352
id3134397,1,2016-01-04 20:33:23,2016-01-04 20:46:01,2,-73.98,40.745,-73.99,40.755,N,758
id1766732,2,2016-01-04 19:58:42,2016-01-04 20:04:45,2,-73.985,40.75,-73.99,40.755,N,363
id2223121,1,2016-01-04 20:43:36,2016-01-04 20:48:37,1,-73.98,40.785000000000004,-73.98,40.775,N,301
id2790623,2,2016-01-04 18:13:10,2016-01-04 18:24:35,1,-73.96000000000001,40.765,-73.98,40.75,N,685
id2680356,1,2016-01-04 19:06:20,2016-01-04 19:11:05,1,-73.97500000000001,40.765,-73.965,40.77,N,285
id2183240,2,2016-01-04 18:48:03,2016-01-04 19:22:19,2,-73.99,40.735,-74.025,40.615,N,2056
id2202855,1,2016-01-04 20:11:41,2016-01-04 20:22:32,1,-73.97500000000001,40.785000000000004,-73.99,40.75,N,651
id3922135,2,2016-01-04 19:29:15,2016-01-04 19:49:30,5,-73.995,40.725,-73.985,40.765,N,1215
id0233829,2,2016-01-04 20:33:00,2016-01-04 21:02:02,1,-73.98,40.785000000000004,-73.94500000000001,40.71,N,1742
id0288192,2,2016-01-04 19:25:15,2016-01-04 19:31:09,1,-73.95,40.78,-73.96000000000001,40.765,N,354
id0466212,1,2016-01-04 18:43:31,2016-01-04 18:48:39,1,-74.0,40.730000000000004,-74.005,40.74,N,308
id3730109,1,2016-01-04 20:54:03,2016-01-04 21:03:22,1,-74.0,40.755,-73.97500000000001,40.79,N,559
id2622980,2,2016-01-04 19:29:07,2016-01-04 19:36:13,1,-73.99,40.755,-73.99,40.75,N,426
id2077503,1,2016-01-04 20:52:15,2016-01-04 21:05:48,1,-73.955,40.785000000000004,-73.98,40.75,N,813
id0475395,2,2016-01-04 20:20:35,2016-01-04 20:26:04,2,-73.97500000000001,40.745,-73.97500000000001,40.730000000000004,N,329
id2107143,2,2016-01-04 18:27:55,2016-01-04 18:36:16,1,-73.995,40.735,-73.985,40.755,N,501
id0917532,2,2016-01-04 18:18:58,2016-01-04 18:59:07,1,-73.98,40.745,-73.845,40.895,N,2409
id3351398,1,2016-01-04 20:01:09,2016-01-04 20:12:18,1,-73.97500000000001,40.76,-73.995,40.755,N,669
id0033767,2,2016-01-04 20:51:13,2016-01-04 21:00:29,2,-73.97500000000001,40.745,-73.99,40.72,N,556
id2165719,1,2016-01-04 19:54:25,2016-01-04 19:57:31,1,-73.985,40.765,-73.99,40.77,N,186
id0994137,2,2016-01-04 18:27:49,2016-01-04 18:32:32,1,-73.99,40.77,-73.995,40.755,N,283
id2968661,2,2016-01-04 18:36:37,2016-01-04 18:37:59,1,-74.0,40.74,-74.0,40.735,N,82
id3228731,2,2016-01-04 18:32:30,2016-01-04 18:42:19,1,-73.995,40.75,-73.98,40.765,N,589
id2988358,2,2016-01-04 18:15:28,2016-01-04 18:26:55,5,-73.99,40.74,-73.985,40.725,N,687
id3074131,2,2016-01-04 19:05:17,2016-01-04 19:07:23,1,-73.97,40.76,-73.97,40.76,N,126
id2338615,2,2016-01-04 19:51:05,2016-01-04 19:55:06,1,-73.98,40.745,-73.985,40.755,N,241
id2530940,2,2016-01-04 20:02:57,2016-01-04 20:08:04,1,-73.985,40.78,-73.97500000000001,40.79,N,307
id2468646,1,2016-01-04 20:21:05,2016-01-04 20:29:02,1,-73.97500000000001,40.785000000000004,-73.96000000000001,40.815,N,477
id3383586,2,2016-01-04 18:12:16,2016-01-04 18:19:16,1,-73.995,40.735,-73.985,40.75,N,420
id3157554,2,2016-01-04 19:40:27,2016-01-04 19:45:08,1,-73.95,40.785000000000004,-73.94500000000001,40.800000000000004,N,281
id0836809,2,2016-01-04 18:10:38,2016-01-04 19:06:52,2,-73.87,40.775,-73.95,40.6,N,3374
id3644044,2,2016-01-04 18:43:11,2016-01-04 18:48:12,1,-74.005,40.74,-73.995,40.75,N,301
id0089936,2,2016-01-04 18:35:46,2016-01-04 18:49:38,1,-73.955,40.785000000000004,-73.985,40.77,N,832
id2999871,2,2016-01-04 20:48:43,2016-01-04 20:54:30,1,-74.005,40.745,-73.99,40.755,N,347
id2592741,2,2016-01-04 18:47:09,2016-01-04 19:04:06,1,-73.99,40.77,-73.95,40.805,N,1017
id0841320,2,2016-01-04 20:05:36,2016-01-04 20:16:09,1,-73.98,40.745,-74.01,40.705,N,633
id3917684,1,2016-01-04 18:23:20,2016-01-04 18:36:40,1,-74.01,40.74,-73.99,40.730000000000004,N,800
id1948909,1,2016-01-04 20:33:57,2016-01-04 20:46:38,1,-73.985,40.755,-73.96000000000001,40.800000000000004,N,761
id2775333,1,2016-01-04 18:41:27,2016-01-04 18:49:13,1,-74.005,40.72,-74.0,40.745,N,466
id1888882,2,2016-01-04 20:57:32,2016-01-04 21:10:22,2,-74.005,40.730000000000004,-73.96000000000001,40.71,N,770
id0401444,2,2016-01-04 18:12:50,2016-01-04 18:15:32,1,-73.97,40.765,-73.97500000000001,40.755,N,162
id1718596,2,2016-01-04 19:49:41,2016-01-04 19:53:14,1,-73.985,40.74,-73.97500000000001,40.745,N,213
id3986457,2,2016-01-04 20:29:17,2016-01-04 20:54:21,1,-73.865,40.77,-74.005,40.730000000000004,N,1504
id0968958,2,2016-01-04 19:16:33,2016-01-04 19:21:44,1,-73.94500000000001,40.775,-73.95,40.78,N,311
id2567632,2,2016-01-04 20:16:15,2016-01-04 20:26:42,1,-73.97500000000001,40.76,-73.995,40.735,N,627
id0814394,2,2016-01-04 19:12:40,2016-01-04 19:21:22,1,-73.985,40.745,-73.97500000000001,40.765,N,522
